bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,20,8,12,40.000000,13.403500,-8.077414,-21.480914,10.003757,-8.077414,-89.695923
edge_15_20,18,2,16,11.111111,17.210731,-16.216303,-33.427034,9.996186,-16.216303,-204.187698
edge_20_30,19,4,15,21.052632,24.776901,-13.391252,-38.168152,9.999164,-13.391252,-120.283686
edge_30_50,14,3,11,21.428571,37.232386,-11.367460,-48.599846,9.997119,-11.367460,-92.435452
edge_gte_50,16,4,12,25.000000,93.546949,-17.753558,-111.300507,10.001443,-17.753558,-50.419100
