trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,neutral,short,1578028980000,1578029160000,7168.050000,7182.466248,7182.466248,7142.746677,0.52024632,3729.151644,3729.151644,3736.651644,3732.901644,7465.803288,5.000000,10.010056,5000.000000,7.500000,14.416248,20.111813,0.150000,0.745830,-7.500000,3.732902,0.000000,-11.232902,1.755195,4,stop_loss,"mean_revert_v1_confirmed ext_atr=1.76, wick=0.50, close_location=0.91, reversal_progress_atr=0.24, vol=0.94, atr_bps=20.1",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,25.300148,-30.121869
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,bearish,short,1578635940000,1578637020000,7755.000000,7731.708566,7762.211532,7731.708566,1.03766442,8047.087594,8047.087594,8022.918902,8035.003248,16070.006496,5.000000,9.984983,4988.767098,7.483151,7.211532,9.299204,0.150000,1.613041,24.168692,8.035003,0.000000,16.133689,3.229748,19,take_profit,"mean_revert_v1_confirmed ext_atr=3.23, wick=0.56, close_location=1.00, reversal_progress_atr=0.44, vol=0.89, atr_bps=9.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,20.034086,20.049103
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,bearish,short,1578647760000,1578648300000,7723.000000,7730.456217,7730.456217,7702.515879,1.00685795,7775.963938,7775.963938,7783.471289,7779.717614,15559.435227,5.000000,10.004827,5004.900787,7.507351,7.456217,9.654560,0.150000,1.553670,-7.507351,7.779718,0.000000,-15.287069,2.747254,10,stop_loss,"mean_revert_v1_confirmed ext_atr=2.75, wick=0.46, close_location=0.93, reversal_progress_atr=0.81, vol=1.98, atr_bps=9.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,16.523528,-19.659387
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,bearish,short,1578648840000,1578649440000,7732.180000,7739.476068,7739.476068,7713.284911,1.02581568,7931.791498,7931.791498,7939.275918,7935.533708,15871.067416,5.000000,10.004718,4989.613718,7.484421,7.296068,9.435977,0.150000,1.589660,-7.484421,7.935534,0.000000,-15.419954,2.589763,11,stop_loss,"mean_revert_v1_confirmed ext_atr=2.59, wick=0.53, close_location=1.00, reversal_progress_atr=0.39, vol=0.82, atr_bps=9.4",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,14.436950,-19.440695
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,bearish,short,1579917180000,1579917360000,8279.290000,8288.053520,8288.053520,8256.815990,0.85140338,7049.015450,7049.015450,7056.476741,7052.746096,14105.492191,5.000000,10.005292,4974.193764,7.461291,8.763520,10.584869,0.150000,1.417117,-7.461291,7.052746,0.000000,-14.514037,2.564496,4,stop_loss,"mean_revert_v1_confirmed ext_atr=2.56, wick=0.46, close_location=0.61, reversal_progress_atr=0.37, vol=2.63, atr_bps=10.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,17.144852,-20.590162
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,bearish,short,1582725360000,1582725360000,9111.300000,9077.701886,9128.416643,9077.701886,0.43463660,3960.104474,3960.104474,3945.501504,3952.802989,7905.605978,5.000000,9.981562,4959.679727,7.439520,17.116643,18.786170,0.150000,0.798460,14.602970,3.952803,0.000000,10.650167,1.962892,1,take_profit,"mean_revert_v1_confirmed ext_atr=1.96, wick=0.71, close_location=0.97, reversal_progress_atr=0.31, vol=1.05, atr_bps=18.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,26.875215,26.893652
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,neutral,long,1582805400000,1582805460000,8892.350000,8881.304147,8881.304147,8916.890423,0.67495875,6001.969427,6001.969427,5994.513933,5998.241680,11996.483360,5.000000,9.993789,4970.329895,7.455495,11.045853,12.421747,0.150000,1.207560,-7.455495,5.998242,0.000000,-13.453737,2.221687,2,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.22, wick=0.57, close_location=0.77, reversal_progress_atr=0.25, vol=1.45, atr_bps=12.4",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,17.597230,-22.415537
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,neutral,long,1582825980000,1582826160000,8932.900000,8924.134775,8924.134775,8955.415753,0.84827417,7577.548369,7577.548369,7570.113055,7573.830712,15147.661424,5.000000,9.995094,4956.876158,7.435314,8.765225,9.812295,0.150000,1.528694,-7.435314,7.573831,0.000000,-15.009145,2.568759,4,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.57, wick=0.52, close_location=0.74, reversal_progress_atr=0.25, vol=0.83, atr_bps=9.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,15.205423,-19.807389
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,neutral,long,1582828140000,1582828140000,8930.710000,8922.491450,8922.491450,8954.729237,0.90195963,8055.139893,8055.139893,8047.727093,8051.433493,16102.866986,5.000000,9.995399,4941.867013,7.412801,8.218550,9.202572,0.150000,1.629979,-7.412801,8.051433,0.000000,-15.464234,2.922564,1,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.92, wick=0.45, close_location=0.66, reversal_progress_atr=0.32, vol=2.21, atr_bps=9.2",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,16.895104,-19.197971
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bearish,long,1582849680000,1582849800000,8882.700000,8870.572937,8870.572937,8909.103724,0.60934823,5412.657515,5412.657515,5405.267910,5408.962713,10817.925425,5.000000,9.993174,4926.402779,7.389604,12.127063,13.652451,0.150000,1.098704,-7.389604,5.408963,0.000000,-12.798567,2.177256,3,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.18, wick=0.39, close_location=0.82, reversal_progress_atr=1.05, vol=5.82, atr_bps=13.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.724885,-23.645625
