key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:atr_bps_in_range,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:confidence_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:confirmation_bearish_or_allowed_neutral,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:direction_enabled,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:ema_ribbon_short,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:expected_net_edge_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:expected_reward_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:momentum_trigger_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:near_vwap_or_ema21,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:screening_bearish,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:trigger_body_atr_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:trigger_body_ratio_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:trigger_close_location_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
passed:volume_ratio_ok,9,1,8,11.111111,-52.968439,-43.353772,9.614667,0.000000,-5.885382,161.621803,-67.958027,4.444444
