timestamp,equity,drawdown_pct
1704067200000,5000.000000,0.000000
1704165960000,4965.287446,0.694251
1704167220000,4929.595536,1.408089
1704182580000,4892.300192,2.153996
1704184980000,4864.834516,2.703310
1704294000000,4836.628612,3.267428
1704404340000,4806.253416,3.874932
1704448140000,4769.131123,4.617378
1704474540000,4793.551488,4.128970
1704719940000,4767.025599,4.659488
1704728880000,4745.843396,5.083132
1704744480000,4716.862508,5.662750
1704750660000,4686.800652,6.263987
1704816300000,4660.616520,6.787670
1704929040000,4641.755321,7.164894
1704976680000,4662.181303,6.756374
1704983460000,4639.345575,7.213089
1705144560000,4610.300954,7.793981
1705275420000,4635.101911,7.297962
1705332540000,4599.247215,8.015056
1705424520000,4569.752653,8.604947
1705502400000,4539.692144,9.206157
1705505580000,4509.167191,9.816656
1705509780000,4525.846613,9.483068
1705598340000,4502.320718,9.953586
1705601460000,4526.918049,9.461639
1705604700000,4496.055948,10.078881
1705677360000,4470.246660,10.595067
1705681200000,4488.097460,10.238051
1705684020000,4463.031279,10.739374
1705897980000,4429.533336,11.409333
1705913220000,4398.561509,12.028770
1705938000000,4376.787196,12.464256
1705941600000,4349.345858,13.013083
1705948140000,4364.714096,12.705718
1705960800000,4382.103716,12.357926
1705966320000,4351.503570,12.969929
1705968300000,4321.119268,13.577615
1706000160000,4297.484988,14.050300
1706009820000,4269.760340,14.604793
1706045280000,4237.968125,15.240637
1706130120000,4215.279261,15.694415
1706282160000,4188.725173,16.225497
1706288940000,4163.543967,16.729121
1706295060000,4134.546485,17.309070
1706647320000,4103.568584,17.928628
1707087660000,4074.026620,18.519468
1707332400000,4090.100620,18.197988
1707341340000,4108.435385,17.831292
1707425940000,4078.329001,18.433420
1707448680000,4056.620344,18.867593
1707498240000,4026.224639,19.475507
1707501600000,4042.533322,19.149334
1707625980000,4020.289681,19.594206
1707754320000,4000.676063,19.986479
1707925320000,3979.269604,20.414608
1708008900000,3955.595174,20.888097
1708438020000,3935.730282,21.285394
1708451580000,3910.114059,21.797719
1708515600000,3883.627232,22.327455
1708516800000,3859.213664,22.815727
1708527840000,3834.545642,23.309087
1708610100000,3808.281556,23.834369
1708635600000,3784.104607,24.317908
1708704300000,3798.824557,24.023509
1709004180000,3776.211011,24.475780
1709054520000,3748.152918,25.036942
1709125020000,3721.687000,25.566260
