bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,90,17,73,18.888889,18.605729,-22.583006,-41.188735,18.056483,-22.583006,-926.186839
edge_20_30,206,46,160,22.330097,24.220232,-21.188758,-45.408990,17.883998,-21.188758,-1830.942589
edge_30_50,166,30,136,18.072289,38.188583,-24.375927,-62.564510,18.095043,-24.375927,-1270.614655
edge_gte_50,67,16,51,23.880597,70.181895,-20.449151,-90.631046,17.804508,-20.449151,-374.215525
