bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,4,2,2,50.000000,13.623479,-5.964434,-19.587913,10.005323,-5.964434,-11.222821
edge_15_20,8,3,5,37.500000,17.971288,-8.897479,-26.868767,9.993435,-8.897479,-36.910238
edge_20_30,8,2,6,25.000000,26.354031,-15.891444,-42.245475,10.000547,-15.891444,-52.623867
edge_30_50,41,7,34,17.073171,39.441345,-20.241003,-59.682348,9.998310,-20.241003,-264.214753
edge_gte_50,43,9,34,20.930233,100.442793,-22.890608,-123.333402,9.991478,-22.890608,-170.565001
