month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,14,2,12,14.285714,-56.573520,52.147837,0.000000,52.147837,-108.721357,0.365283,13.274175,-11.272476,-7.765811,4,2.600183,43.611233,-19.813055,-63.424288,10.003933,2,12,0,0
2020-02,5,1,4,20.000000,-19.836655,12.319460,0.000000,12.319460,-32.156115,0.322572,6.945907,-9.775506,-6.431223,2,2.330061,62.903293,-26.871407,-89.774700,9.998984,1,4,0,0
2020-03,10,0,10,0.000000,-72.158005,35.691194,0.000000,35.691194,-107.849200,0.000000,0.000000,-10.784920,-10.784920,10,2.845104,47.916742,-31.752959,-79.669701,9.998012,0,10,0,0
2020-04,7,1,6,14.285714,-31.083740,15.147680,0.000000,15.147680,-46.231420,0.271006,9.674169,-9.317598,-6.604489,6,2.853982,86.749798,-29.505914,-116.255712,9.990242,1,6,0,0
2022-01,2,0,2,0.000000,-14.103169,1.625322,0.000000,1.625322,-15.728491,0.000000,0.000000,-7.864246,-7.864246,2,2.993498,256.044433,-98.553205,-354.597639,10.044254,0,2,0,0
2022-05,6,1,5,16.666667,-7.572501,12.029096,0.000000,12.029096,-19.601597,0.785095,25.580596,-9.036439,-3.266933,5,2.536140,122.923243,-34.690329,-157.613572,9.965654,1,5,0,0
2022-06,2,0,2,0.000000,-13.994858,3.981177,0.000000,3.981177,-17.976035,0.000000,0.000000,-8.988018,-8.988018,2,3.365423,118.341768,-47.653755,-165.995523,9.981164,0,2,0,0
2023-03,22,5,17,22.727273,-30.818360,60.060180,0.000000,60.060180,-90.878540,0.736912,13.880590,-9.428323,-4.130843,7,2.546770,60.502831,-20.802395,-81.305226,9.991664,4,17,1,0
2023-04,20,11,9,55.000000,110.205383,65.631584,0.000000,65.631584,44.573800,2.783008,12.447175,-10.260570,2.228690,2,2.325400,42.767149,10.577552,-32.189597,9.995325,10,9,1,0
2023-05,8,1,7,12.500000,-37.888812,27.847011,0.000000,27.847011,-65.735823,0.211114,7.880281,-10.516586,-8.216978,6,2.760780,49.645663,-22.986462,-72.632124,10.000312,1,7,0,0
2023-06,1,0,1,0.000000,-6.809543,2.192340,0.000000,2.192340,-9.001883,0.000000,0.000000,-9.001883,-9.001883,1,3.078038,85.457489,-40.996938,-126.454427,9.984494,0,1,0,0
2023-08,2,0,2,0.000000,-13.570459,12.749579,0.000000,12.749579,-26.320038,0.000000,0.000000,-13.160019,-13.160019,2,2.776402,18.551704,-21.073131,-39.624835,10.005534,0,2,0,0
2023-10,5,1,4,20.000000,-16.000223,23.909757,0.000000,23.909757,-39.909981,0.406160,6.300897,-11.552719,-7.981996,2,2.488273,28.259733,-17.368632,-45.628365,10.001934,1,4,0,0
