timestamp,equity,drawdown_pct
1577836800000,5000.000000,0.000000
1577947500000,4986.987178,0.260256
1578038100000,4976.504885,0.469902
1578165900000,4966.187913,0.676242
1578261900000,4954.501165,0.909977
1578590400000,4969.694355,0.606113
1578621300000,4958.436178,0.831276
1578634800000,4946.433489,1.071330
1578665100000,4936.804955,1.263901
1579821600000,4925.918958,1.481621
1579913400000,4937.274119,1.254518
1579931700000,4926.441530,1.471169
1579954800000,4914.280215,1.714396
1579957800000,4902.249166,1.955017
1579994400000,4891.278643,2.174427
1582720200000,4881.960546,2.360789
1582815000000,4872.385228,2.552295
1582820100000,4879.331135,2.413377
1582859700000,4868.981735,2.620365
1582934100000,4859.122528,2.817549
1583149800000,4848.748605,3.025028
1583180400000,4838.090813,3.238184
1583233200000,4827.212608,3.455748
1583285100000,4816.473622,3.670528
1583417100000,4805.673329,3.886533
1583423700000,4794.521825,4.109564
1583471400000,4783.378884,4.332422
1583522700000,4772.040311,4.559194
1583586000000,4760.074282,4.798514
1583603100000,4751.273328,4.974533
1586218800000,4760.947497,4.781050
1586225700000,4751.891985,4.962160
1586246400000,4742.129064,5.157419
1586268000000,4733.355919,5.332882
1586325900000,4723.698111,5.526038
1586367900000,4714.132031,5.717359
1586443800000,4705.041909,5.899162
1643022600000,4697.071071,6.058579
1643034600000,4689.313417,6.213732
1652093100000,4714.894013,5.702120
1652316900000,4707.092820,5.858144
1652368200000,4699.381228,6.012375
1653955800000,4690.046307,6.199074
1653966900000,4679.610094,6.407798
1654033200000,4669.711820,6.605764
1654092300000,4660.193703,6.796126
1654696800000,4651.735785,6.965284
1679106300000,4642.958388,7.140832
1679169000000,4633.779546,7.324409
1679242200000,4625.212984,7.495740
1679273100000,4616.393395,7.672132
1679294400000,4606.702122,7.865958
1679330400000,4598.321685,8.033566
1679376600000,4587.317247,8.253655
1679441100000,4592.226791,8.155464
1679471100000,4581.325582,8.373488
1679556000000,4571.101585,8.577968
1679599200000,4562.751516,8.744970
1679647500000,4552.659276,8.946814
1679860800000,4562.017157,8.759657
1679868600000,4580.580439,8.388391
1679880900000,4570.421347,8.591573
1680072300000,4561.614544,8.767709
1680185400000,4579.207897,8.415842
1680198900000,4570.469147,8.590617
1680259500000,4559.991658,8.800167
1680269400000,4550.704341,8.985913
1680272400000,4541.878356,9.162433
1680284400000,4560.857245,8.782855
1680330600000,4570.289327,8.594213
1680465300000,4559.857476,8.802850
1680579600000,4570.996406,8.580072
1680590100000,4588.508295,8.229834
1680606300000,4578.474666,8.430507
1680606900000,4568.780178,8.624396
1680628800000,4580.070252,8.398595
1680708000000,4571.271359,8.574573
1680721800000,4560.744072,8.785119
1680727500000,4566.531981,8.669360
1680768900000,4555.049881,8.899002
1680856800000,4543.828216,9.123436
1681068900000,4550.731654,8.985367
1681892400000,4567.693010,8.646140
1681946400000,4586.523631,8.269527
1682010000000,4592.531716,8.149366
1682201700000,4581.469773,8.370605
1682453100000,4603.057735,7.938845
1682467800000,4593.964467,8.120711
1682472000000,4605.431045,7.891379
1682943600000,4593.404872,8.131903
1682969700000,4584.370575,8.312589
1683115500000,4572.501421,8.549972
1683116700000,4561.176297,8.776474
1683135300000,4551.512272,8.969755
1683294000000,4542.567240,9.148655
1683724500000,4550.447520,8.991050
1685454000000,4539.695222,9.206096
1687279800000,4530.693338,9.386133
1692275100000,4516.279275,9.674414
1692281100000,4504.373301,9.912534
1696215900000,4492.024891,10.159502
1696947600000,4481.966050,10.360679
1697462400000,4488.266947,10.234661
1697647500000,4477.767192,10.444656
1697669700000,4464.463320,10.710734
