trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,neutral,long,1577945100000,1577947500000,2400000,7139.380000,7129.673727,7129.673727,7168.701441,0.772696,-7.500000,5.512822,0.000000,5.512822,-13.012822,3.020875,9,stop_loss,31.070011,-23.588602,-54.658613,9.993202,0.000000,9.993202,-23.588602,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.02, wick=0.51, close_location=1.00, reversal_progress_atr=0.43, vol=0.97, atr_bps=13.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578038100000,1578038100000,0,7187.440000,7205.373359,7205.373359,7153.194819,0.417127,-7.480481,3.001812,0.000000,3.001812,-10.482293,1.909580,1,stop_loss,37.645867,-34.963444,-72.609311,10.012475,0.000000,10.012475,-34.963444,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.91, wick=0.48, close_location=0.72, reversal_progress_atr=0.25, vol=1.95, atr_bps=24.9"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-01,BTCUSDT,mean_revert_v1,bullish,short,1578163800000,1578165900000,2100000,7296.740000,7315.861902,7315.861902,7267.508014,0.390377,-7.464757,2.852214,0.000000,2.852214,-10.316972,1.528717,8,stop_loss,30.061708,-36.219193,-66.280900,10.013103,0.000000,10.013103,-36.219193,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.53, wick=0.52, close_location=0.81, reversal_progress_atr=0.53, vol=4.90, atr_bps=26.2"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578261600000,1578261900000,300000,7366.050000,7379.010589,7379.010589,7327.725304,0.574764,-7.449282,4.237466,0.000000,4.237466,-11.686748,2.957018,2,stop_loss,42.028829,-27.603830,-69.632659,10.008798,0.000000,10.008798,-27.603830,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.96, wick=0.88, close_location=0.99, reversal_progress_atr=0.27, vol=1.38, atr_bps=17.6"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578588900000,1578590400000,1500000,7826.580000,7776.672499,7847.176097,7776.672499,0.360833,18.008274,2.815084,0.000000,2.815084,15.193190,2.423153,6,take_profit,53.766679,53.798562,0.031883,9.968117,0.000000,9.968117,53.798562,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.42, wick=0.36, close_location=0.83, reversal_progress_atr=0.63, vol=0.91, atr_bps=26.3"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578621000000,1578621300000,300000,7790.460000,7805.743081,7805.743081,7757.521406,0.487764,-7.454542,3.803636,0.000000,3.803636,-11.258177,2.155233,2,stop_loss,32.280679,-29.627497,-61.908176,10.009809,0.000000,10.009809,-29.627497,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.16, wick=0.53, close_location=1.00, reversal_progress_atr=0.38, vol=0.91, atr_bps=19.6"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578634800000,1578634800000,0,7763.000000,7775.658303,7775.658303,7742.134069,0.587571,-7.437654,4.565034,0.000000,4.565034,-12.002688,1.648399,1,stop_loss,16.878695,-26.314095,-43.192790,10.008153,0.000000,10.008153,-26.314095,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.65, wick=0.43, close_location=1.00, reversal_progress_atr=0.57, vol=1.33, atr_bps=16.3"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,0,7857.930000,7884.369221,7884.369221,7790.655908,0.280630,-7.419650,2.208884,0.000000,2.208884,-9.628534,2.544481,1,stop_loss,75.612995,-43.663370,-119.276365,10.016823,0.000000,10.016823,-43.663370,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579821300000,1579821600000,300000,8363.120000,8380.931071,8380.931071,8305.192641,0.415764,-7.405207,3.480789,0.000000,3.480789,-10.885997,3.252323,2,stop_loss,59.265249,-31.307809,-90.573058,10.010649,0.000000,10.010649,-31.307809,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.25, wick=0.51, close_location=0.97, reversal_progress_atr=0.56, vol=1.24, atr_bps=21.3"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579912800000,1579913400000,600000,8356.700000,8318.729582,8375.982197,8318.729582,0.383197,14.550147,3.194987,0.000000,3.194987,11.355161,1.969196,3,take_profit,35.437096,35.459815,0.022719,9.977281,0.000000,9.977281,35.459815,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.97, wick=0.59, close_location=0.88, reversal_progress_atr=0.42, vol=1.62, atr_bps=23.1"
TRD-SIG-BT-00000011,SIG-BT-00000011,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579923300000,1579931700000,8400000,8321.070000,8339.073379,8339.073379,8268.403935,0.411362,-7.405911,3.426677,0.000000,3.426677,-10.832589,2.925343,29,stop_loss,53.292420,-31.646712,-84.939132,10.010818,0.000000,10.010818,-31.646712,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.93, wick=0.39, close_location=0.83, reversal_progress_atr=0.55, vol=1.01, atr_bps=21.6"
TRD-SIG-BT-00000012,SIG-BT-00000012,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579954500000,1579954800000,300000,8316.470000,8329.359356,8329.359356,8269.320101,0.573315,-7.389662,4.771653,0.000000,4.771653,-12.161315,3.658049,2,stop_loss,46.694606,-25.506339,-72.200945,10.007749,0.000000,10.007749,-25.506339,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.66, wick=0.42, close_location=0.72, reversal_progress_atr=0.23, vol=1.19, atr_bps=15.5"
TRD-SIG-BT-00000013,SIG-BT-00000013,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579957800000,1579957800000,0,8305.900000,8319.050134,8319.050134,8265.368408,0.560559,-7.371420,4.659629,0.000000,4.659629,-12.031050,3.082219,1,stop_loss,38.798555,-25.840197,-64.638752,10.007916,0.000000,10.007916,-25.840197,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.08, wick=0.57, close_location=0.92, reversal_progress_atr=0.29, vol=0.80, atr_bps=15.8"
