bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,49,10,39,20.408163,13.546895,-23.260064,-36.806959,17.982758,-23.260064,-766.347269
edge_15_20,56,11,45,19.642857,17.078056,-23.749763,-40.827819,18.021294,-23.749763,-814.628669
edge_20_30,72,14,58,19.444444,24.970611,-24.604306,-49.574917,18.031721,-24.604306,-906.440788
edge_30_50,58,22,36,37.931034,37.662276,-12.138279,-49.800554,17.100471,-12.138279,-312.047981
edge_gte_50,73,17,56,23.287671,71.969844,-25.786698,-97.756542,17.840384,-25.786698,-499.878246
