trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578491100000,1578492000000,900000,8411.380000,8362.593334,8362.593334,8484.560000,0.153731,-7.500000,1.289336,0.000000,1.289336,-8.789336,1.500000,2,stop_loss,77.001181,-67.971787,-144.972968,9.971000,0.000000,9.971000,-67.971787,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.79, body_atr=1.96, close_location=0.84, reclaim_distance_atr=0.00, volume_ratio=4.43, atr_bps=58.0"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578680100000,1578682800000,2700000,8043.500000,7983.676375,7983.676375,8133.235438,0.125148,-7.486816,1.002886,0.000000,1.002886,-8.489702,1.500000,4,stop_loss,101.562675,-84.337929,-185.900604,9.962812,0.000000,9.962812,-84.337929,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.30, close_location=0.85, reclaim_distance_atr=0.11, volume_ratio=1.40, atr_bps=74.4"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578779100000,1578779100000,0,8284.170000,8250.077974,8250.077974,8335.308039,0.219233,-7.474081,1.812423,0.000000,1.812423,-9.286504,1.500000,1,stop_loss,51.729828,-51.132642,-102.862470,9.979423,0.000000,9.979423,-51.132642,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.99, body_atr=3.54, close_location=0.99, reclaim_distance_atr=0.00, volume_ratio=3.23, atr_bps=41.2"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579082400000,1579093200000,10800000,8759.990000,8825.616392,8716.239072,8825.616392,0.170514,11.190228,1.499297,0.000000,1.499297,9.690930,1.500000,13,take_profit,64.916058,64.878600,-0.037458,10.037458,0.000000,10.037458,64.878600,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.71, body_atr=1.84, close_location=0.75, reclaim_distance_atr=0.00, volume_ratio=2.66, atr_bps=49.9"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579175100000,1579176000000,900000,8707.700000,8763.489141,8670.507240,8763.489141,0.200972,11.212032,1.755606,0.000000,1.755606,9.456426,1.500000,2,take_profit,54.068744,54.036710,-0.032034,10.032034,0.000000,10.032034,54.036710,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.61, body_atr=1.18, close_location=0.70, reclaim_distance_atr=0.00, volume_ratio=2.31, atr_bps=42.7"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579286700000,1579289400000,2700000,8936.390000,8896.362908,8896.362908,8996.430638,0.187095,-7.488873,1.668210,0.000000,1.668210,-9.157083,1.500000,4,stop_loss,57.186680,-54.768725,-111.955405,9.977604,0.000000,9.977604,-54.768725,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.55, body_atr=0.79, close_location=0.84, reclaim_distance_atr=0.06, volume_ratio=1.35, atr_bps=44.8"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579308300000,1579311000000,2700000,8971.730000,8931.785934,8931.785934,9031.646099,0.187140,-7.475137,1.675233,0.000000,1.675233,-9.150370,1.500000,4,stop_loss,56.783217,-54.499884,-111.283101,9.977739,0.000000,9.977739,-54.499884,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.72, body_atr=0.93, close_location=0.80, reclaim_distance_atr=0.13, volume_ratio=1.72, atr_bps=44.5"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1580126400000,1580131800000,5400000,8737.240000,8783.959197,8706.093868,8783.959197,0.239561,11.192117,2.098702,0.000000,2.098702,9.093416,1.500000,7,take_profit,43.471345,43.444609,-0.026736,10.026736,0.000000,10.026736,43.444609,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.76, body_atr=2.69, close_location=0.76, reclaim_distance_atr=0.06, volume_ratio=6.01, atr_bps=35.6"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1580151600000,1580152500000,900000,8886.240000,8939.064311,8851.023793,8939.064311,0.212262,11.212577,1.891815,0.000000,1.891815,9.320763,1.500000,2,take_profit,49.445065,49.415342,-0.029723,10.029723,0.000000,10.029723,49.415342,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.87, body_atr=2.71, close_location=0.96, reclaim_distance_atr=0.15, volume_ratio=3.00, atr_bps=39.6"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1580210100000,1580212800000,2700000,9080.370000,9041.675117,9041.675117,9138.412324,0.193541,-7.489033,1.753676,0.000000,1.753676,-9.242709,1.500000,4,stop_loss,53.920660,-52.592467,-106.513127,9.978693,0.000000,9.978693,-52.592467,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.92, body_atr=1.39, close_location=0.98, reclaim_distance_atr=0.00, volume_ratio=1.20, atr_bps=42.6"
