month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2021-07,3,0,3,0.000000,-20.961196,2.577107,0.000000,2.577107,-23.538302,0.000000,0.000000,-7.846101,-7.846101,3,1.500000,115.247129,-93.456337,-208.703466,9.958251,0,3,0,0
2021-08,12,4,8,33.333333,-13.924559,17.446854,0.000000,17.446854,-31.371413,0.750014,9.186831,-8.514842,-2.614284,4,1.500000,65.128889,-12.952804,-78.081693,9.998523,4,8,0,0
2021-09,5,1,4,20.000000,-17.266110,8.116845,0.000000,8.116845,-25.382955,0.375340,8.758400,-8.535339,-5.076591,4,1.500000,54.585291,-31.581183,-86.166474,9.989204,1,4,0,0
2021-10,22,9,13,40.909091,3.374391,33.245217,0.000000,33.245217,-29.870827,1.037702,8.826487,-8.408401,-1.357765,4,1.500000,61.923080,-8.517349,-70.440430,10.000742,9,13,0,0
2021-11,4,1,3,25.000000,-10.263111,7.114475,0.000000,7.114475,-17.377586,0.498744,8.418770,-8.598785,-4.344397,2,1.500000,47.534470,-24.549496,-72.083966,9.992722,1,3,0,0
2022-02,3,2,1,66.666667,13.596727,5.115585,0.000000,5.115585,8.481142,2.997310,8.327654,-8.174166,2.827047,1,1.500000,51.353182,9.936467,-41.416715,10.009973,2,1,0,0
2022-03,5,1,4,20.000000,-17.045665,7.806315,0.000000,7.806315,-24.851980,0.373778,8.764680,-8.404165,-4.970396,3,1.500000,56.448374,-30.140918,-86.589292,9.989925,1,4,0,0
2022-04,1,1,0,100.000000,10.174445,1.744421,0.000000,1.744421,8.430024,inf,8.430024,0.000000,8.430024,0,1.500000,48.496214,48.466966,-0.029248,10.029248,1,0,0,0
2022-05,13,6,7,46.153846,13.533469,13.356543,0.000000,13.356543,0.176927,1.283260,9.367563,-8.004065,0.013610,3,1.500000,112.781836,25.535339,-87.246497,9.982241,6,7,0,0
2022-06,13,3,10,23.076923,-37.237708,14.850990,0.000000,14.850990,-52.088698,0.449967,8.903981,-7.880064,-4.006823,10,1.500000,93.099708,-46.291138,-139.390846,10.018137,3,10,0,0
2022-07,6,3,3,50.000000,10.054411,7.287998,0.000000,7.287998,2.766412,1.496804,8.914660,-7.992523,0.461069,3,1.500000,88.772826,9.655995,-79.116831,9.990177,3,3,0,0
2022-08,4,4,0,100.000000,40.441914,7.123432,0.000000,7.123432,33.318482,inf,8.329620,0.000000,8.329620,0,1.500000,47.845592,47.874515,0.028923,9.971077,4,0,0,0
2022-09,16,6,10,37.500000,-6.912440,23.178150,0.000000,23.178150,-30.090589,0.897518,8.648743,-8.198305,-1.880662,4,1.500000,60.382428,-12.602725,-72.985153,10.001301,6,10,0,0
2022-10,2,1,1,50.000000,3.344323,3.700019,0.000000,3.700019,-0.355696,1.497169,8.107779,-8.463475,-0.177848,1,1.500000,44.688256,-3.817460,-48.505715,9.996910,1,1,0,0
2022-11,8,6,2,75.000000,47.237057,9.304095,0.000000,9.304095,37.932962,4.479219,9.087718,-8.296672,4.741620,2,1.500000,99.782968,71.576788,-28.206180,9.959232,6,2,0,0
2023-03,5,3,2,60.000000,16.929940,5.731094,0.000000,5.731094,11.198846,2.247762,8.842498,-7.664325,2.239769,1,1.500000,83.260789,6.141360,-77.119429,10.023243,3,2,0,0
2023-04,2,0,2,0.000000,-13.586844,2.477303,0.000000,2.477303,-16.064147,0.000000,0.000000,-8.032073,-8.032073,2,1.500000,96.333817,-80.853766,-177.187583,9.964555,0,2,0,0
2023-05,2,2,0,100.000000,20.346116,3.667453,0.000000,3.667453,16.678662,inf,8.339331,0.000000,8.339331,0,1.500000,45.326688,45.354351,0.027663,9.972337,2,0,0,0
2023-06,4,1,3,25.000000,-10.209045,6.352253,0.000000,6.352253,-16.561298,0.499351,8.923935,-8.495078,-4.140325,2,1.500000,55.809125,-20.033306,-75.842431,10.006425,1,3,0,0
2023-08,1,1,0,100.000000,10.163964,1.649878,0.000000,1.649878,8.514086,inf,8.514086,0.000000,8.514086,0,1.500000,51.415152,51.445860,0.030708,9.969292,1,0,0,0
2023-10,4,2,2,50.000000,6.765996,4.685617,0.000000,4.685617,2.080379,1.496771,9.010107,-7.969918,0.520095,2,1.500000,81.053768,4.603408,-76.450361,10.007305,2,2,0,0
2023-11,6,2,4,33.333333,-6.834569,9.592296,0.000000,9.592296,-16.426865,0.747979,8.503909,-8.358671,-2.737811,3,1.500000,56.184242,-17.589677,-73.773918,9.996203,2,4,0,0
2023-12,2,1,1,50.000000,3.370944,2.920263,0.000000,2.920263,0.450681,1.497197,8.446674,-7.995994,0.225340,1,1.500000,61.568635,-7.927825,-69.496461,10.001037,1,1,0,0
