trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1581038100000,1581039900000,9831.630000,9793.108109,9793.108109,9889.412837,0.19477628,1914.968313,1914.968313,1907.465162,1911.216737,3822.433475,5.000000,9.980409,5002.100408,7.503151,38.521891,39.181591,0.150000,0.382833,-7.503151,1.911217,0.000000,-9.414367,1.500000,3,stop_loss,"bullish momentum follow-through, body_ratio=0.65, body_atr=0.87, close_location=1.00, reclaim_distance_atr=0.03, volume_ratio=1.17, atr_bps=39.2",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,48.772387,-49.162001
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1581464700000,1581464700000,10263.000000,10223.119903,10223.119903,10322.820146,0.18778864,1927.274771,1927.274771,1919.785742,1923.530257,3847.060514,5.000000,9.980571,4992.686041,7.489029,39.880097,38.858128,0.150000,0.386020,-7.489029,1.923530,0.000000,-9.412559,1.500000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.93, body_atr=1.26, close_location=0.93, reclaim_distance_atr=0.00, volume_ratio=1.78, atr_bps=38.9",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,48.287193,-48.838699
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1582113600000,1582113600000,10213.010000,10175.958002,10175.958002,10268.587997,0.20174108,2060.383692,2060.383692,2052.908782,2056.646237,4113.292473,5.000000,9.981860,4983.273482,7.474910,37.051998,36.279215,0.150000,0.413460,-7.474910,2.056646,0.000000,-9.531556,1.500000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.66, body_atr=1.75, close_location=0.85, reclaim_distance_atr=0.00, volume_ratio=1.77, atr_bps=36.3",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,44.418822,-46.261075
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1582911900000,1582911900000,8515.430000,8579.383351,8579.383351,8419.499974,0.11665711,993.385427,993.385427,1000.846040,997.115734,1994.231467,5.000000,10.037551,4973.741925,7.460613,63.953351,75.102902,0.150000,0.199726,-7.460613,0.997116,0.000000,-8.457729,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.82, body_atr=1.79, close_location=0.89, reject_distance_atr=0.00, volume_ratio=1.16, atr_bps=75.1",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,102.654354,-85.140454
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1582974000000,1582974900000,8644.490000,8679.299421,8679.299421,8592.275868,0.21396295,1849.600552,1849.600552,1857.048478,1853.324515,3706.649031,5.000000,10.020134,4965.284196,7.447926,34.809421,40.267756,0.150000,0.372506,-7.447926,1.853325,0.000000,-9.301251,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.85, body_atr=1.98, close_location=0.87, reject_distance_atr=0.19, volume_ratio=3.02, atr_bps=40.3",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,50.401633,-50.287889
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583023500000,1583026200000,8564.100000,8602.205999,8602.205999,8506.941001,0.19508672,1670.742192,1670.742192,1678.176166,1674.459179,3348.918358,5.000000,10.022248,4955.982946,7.433974,38.105999,44.495042,0.150000,0.337116,-7.433974,1.674459,0.000000,-9.108434,1.500000,4,stop_loss,"bearish momentum follow-through, body_ratio=0.88, body_atr=1.24, close_location=0.93, reject_distance_atr=0.13, volume_ratio=1.36, atr_bps=44.5",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,56.742563,-54.517290
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583053200000,1583054100000,8539.340000,8573.848384,8573.848384,8487.577424,0.21502924,1836.207833,1836.207833,1843.628144,1839.917988,3679.835977,5.000000,10.020206,4946.874512,7.420312,34.508384,40.411067,0.150000,0.371185,-7.420312,1.839918,0.000000,-9.260230,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.77, body_atr=0.96, close_location=0.77, reject_distance_atr=0.00, volume_ratio=1.46, atr_bps=40.4",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,50.616600,-50.431272
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583346600000,1583348400000,8700.010000,8730.422209,8730.422209,8654.391686,0.24353447,2118.752354,2118.752354,2126.158775,2122.455564,4244.911129,5.000000,10.017478,4937.614282,7.406421,30.412209,34.956522,0.150000,0.429104,-7.406421,2.122456,0.000000,-9.528877,1.500000,3,stop_loss,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.12, close_location=0.90, reject_distance_atr=0.00, volume_ratio=1.22, atr_bps=35.0",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,42.434784,-44.974001
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583809200000,1583810100000,7858.590000,7896.917022,7896.917022,7801.099467,0.19286988,1515.685298,1515.685298,1523.077426,1519.381362,3038.762724,5.000000,10.024385,4928.085405,7.392128,38.327022,48.770864,0.150000,0.307561,-7.392128,1.519381,0.000000,-8.911509,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.78, body_atr=1.68, close_location=0.79, reject_distance_atr=0.00, volume_ratio=1.40, atr_bps=48.8",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,63.156296,-58.795249
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583833500000,1583834400000,7882.710000,7909.206927,7909.206927,7842.964610,0.27847610,2195.146352,2195.146352,2202.525113,2198.835733,4397.671465,5.000000,10.016807,4919.173896,7.378761,26.496927,33.613981,0.150000,0.446243,-7.378761,2.198836,0.000000,-9.577597,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.85, body_atr=0.94, close_location=0.85, reject_distance_atr=0.08, volume_ratio=1.25, atr_bps=33.6",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,40.420972,-43.630788
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583882100000,1583882100000,7895.080000,7949.466187,7949.466187,7813.500719,0.13540928,1069.067101,1069.067101,1076.431495,1072.749298,2145.498595,5.000000,10.034443,4909.596299,7.364394,54.386187,68.886176,0.150000,0.217751,-7.364394,1.072749,0.000000,-8.437144,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.75, body_atr=1.26, close_location=0.76, reject_distance_atr=0.00, volume_ratio=1.61, atr_bps=68.9",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,93.329264,-78.920619
TRD-SIG-BT-00000026,SIG-BT-00000026,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583915400000,1583923500000,7808.310000,7850.557825,7850.557825,7744.938263,0.17401461,1358.760017,1358.760017,1366.111756,1362.435886,2724.871773,5.000000,10.027053,4901.159155,7.351739,42.247825,54.106234,0.150000,0.277232,-7.351739,1.362436,0.000000,-8.714175,1.500000,10,stop_loss,"bearish momentum follow-through, body_ratio=0.87, body_atr=2.31, close_location=0.99, reject_distance_atr=0.00, volume_ratio=2.45, atr_bps=54.1",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,71.159351,-64.133287
TRD-SIG-BT-00000027,SIG-BT-00000027,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583940600000,1583942400000,7790.050000,7828.903562,7828.903562,7731.769657,0.18888017,1471.385975,1471.385975,1478.724643,1475.055309,2950.110618,5.000000,10.024938,4892.444981,7.338667,38.853562,49.875883,0.150000,0.300747,-7.338667,1.475055,0.000000,-8.813723,1.500000,3,stop_loss,"bearish momentum follow-through, body_ratio=0.58, body_atr=0.71, close_location=0.79, reject_distance_atr=0.17, volume_ratio=1.25, atr_bps=49.9",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,64.813824,-59.900821
TRD-SIG-BT-00000028,SIG-BT-00000028,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583977500000,1583977500000,7796.840000,7720.929912,7847.446726,7720.929912,0.14475244,1128.611594,1128.611594,1117.623423,1123.117509,2246.235017,5.000000,9.951320,4883.631258,7.325447,50.606726,64.906713,0.150000,0.231101,10.988170,1.123118,0.000000,9.865053,1.500000,1,take_profit,"bearish momentum follow-through, body_ratio=0.67, body_atr=1.16, close_location=0.80, reject_distance_atr=0.13, volume_ratio=2.09, atr_bps=64.9",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,87.360070,87.408750
TRD-SIG-BT-00000029,SIG-BT-00000029,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584173700000,1584179100000,5344.790000,5210.389104,5434.390597,5210.389104,0.08192183,437.854953,437.854953,426.844586,432.349769,864.699539,5.000000,9.874269,4893.496311,7.340244,89.600597,167.641006,0.150000,0.089477,11.010367,0.432350,0.000000,10.578017,1.500000,7,take_profit,"bearish momentum follow-through, body_ratio=0.75, body_atr=1.76, close_location=0.75, reject_distance_atr=0.00, volume_ratio=2.79, atr_bps=167.7",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,241.461509,241.587239
TRD-SIG-BT-00000030,SIG-BT-00000030,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584453600000,1584453600000,5087.720000,5165.948083,5165.948083,4970.377875,0.09403415,478.419438,478.419438,485.775549,482.097494,964.194987,5.000000,10.076879,4904.074328,7.356111,78.228083,153.758625,0.150000,0.097556,-7.356111,0.482097,0.000000,-7.838209,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.61, body_atr=1.36, close_location=0.91, reject_distance_atr=0.00, volume_ratio=2.91, atr_bps=153.8",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,220.637937,-163.835504
TRD-SIG-BT-00000031,SIG-BT-00000031,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1586786400000,1586786400000,6617.170000,6659.462188,6659.462188,6553.731718,0.17365746,1149.120965,1149.120965,1156.465319,1152.793142,2305.586284,5.000000,10.031956,4896.236119,7.344354,42.292188,63.912803,0.150000,0.234695,-7.344354,1.152793,0.000000,-8.497147,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.67, body_atr=1.59, close_location=0.77, reject_distance_atr=0.06, volume_ratio=2.03, atr_bps=63.9",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,85.869204,-73.944759
