month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,60,24,36,40.000000,12.497386,124.964078,0.000000,124.964078,-112.466692,1.056996,7.734968,-8.280720,-1.874445,6,1.800000,64.586027,-4.868094,-69.454121,10.001871,14,29,17,0
2020-02,42,18,24,42.857143,44.359369,84.826031,0.000000,84.826031,-40.466662,1.287979,9.262156,-8.632728,-0.963492,5,1.800000,68.898880,0.027841,-68.871039,9.992521,14,20,8,0
2020-03,60,22,38,36.666667,17.150689,87.813960,0.000000,87.813960,-70.663271,1.071753,10.402705,-7.882179,-1.177721,6,1.800000,125.663405,-3.139014,-128.802420,9.994762,18,33,9,0
2020-04,54,21,33,38.888889,15.530739,86.244261,0.000000,86.244261,-70.713522,1.081465,8.413258,-7.496725,-1.309510,8,1.800000,93.186727,-3.600437,-96.787164,10.006408,13,27,14,0
2020-05,82,27,55,32.926829,-95.602774,127.478581,0.000000,127.478581,-223.081355,0.737888,8.376367,-8.168060,-2.720504,7,1.800000,84.689890,-20.968589,-105.658479,9.999570,18,52,12,0
2020-06,47,10,37,21.276596,-108.094704,83.178240,0.000000,83.178240,-191.272944,0.380239,4.928504,-6.501567,-4.069637,12,1.800000,73.615748,-24.094518,-97.710266,9.995473,3,26,18,0
2020-07,27,14,13,51.851852,20.410229,52.704422,0.000000,52.704422,-32.294193,1.244935,5.457393,-8.361361,-1.196081,4,1.800000,67.851928,-5.874428,-73.726356,10.000150,6,13,8,0
2020-08,63,20,43,31.746032,-75.600197,108.126399,0.000000,108.126399,-183.726596,0.693905,7.035575,-7.545072,-2.916295,10,1.800000,80.060562,-15.420670,-95.481231,10.000345,13,39,11,0
2020-09,63,16,47,25.396825,-116.607621,115.296687,0.000000,115.296687,-231.904308,0.509078,5.568566,-6.829816,-3.681021,13,1.800000,60.280763,-22.397656,-82.678419,9.996454,8,40,15,0
2020-10,47,18,29,38.297872,8.947485,72.922713,0.000000,72.922713,-63.975228,1.062895,6.729501,-6.382974,-1.361175,4,1.800000,75.881916,-9.917659,-85.799575,9.997552,11,24,12,0
2020-11,74,28,46,37.837838,10.661729,105.116150,0.000000,105.116150,-94.454421,1.041939,8.007386,-6.927418,-1.276411,7,1.800000,88.912994,-3.804783,-92.717777,10.002647,24,45,5,0
2020-12,62,29,33,46.774194,75.249534,73.758361,0.000000,73.758361,1.491173,1.438429,7.368660,-6.430302,0.024051,4,1.800000,104.475332,5.098505,-99.376827,10.007592,23,31,8,0
2021-01,88,36,52,40.909091,30.650261,72.105082,0.000000,72.105082,-41.454821,1.107699,7.968173,-6.313636,-0.471078,5,1.800000,140.141567,-10.861097,-151.002664,9.993846,30,51,7,0
2021-02,60,25,35,41.666667,53.961226,55.166918,0.000000,55.166918,-1.205692,1.291633,8.668385,-6.226152,-0.020095,6,1.800000,119.353732,1.058715,-118.295017,9.995512,24,33,3,0
2021-03,96,40,56,41.666667,55.227380,128.442997,0.000000,128.442997,-73.215616,1.182405,7.648220,-6.770436,-0.762663,6,1.800000,76.223094,-6.816192,-83.039285,10.000312,36,56,4,0
2021-04,89,36,53,40.449438,47.901109,125.107782,0.000000,125.107782,-77.206674,1.173878,7.567704,-6.597057,-0.867491,9,1.800000,69.337064,-7.286435,-76.623499,9.996727,33,52,4,0
2021-05,73,27,46,36.986301,8.333454,69.292426,0.000000,69.292426,-60.958972,1.035273,8.073670,-6.064088,-0.835054,8,1.800000,122.334537,-8.998524,-131.333061,10.001976,25,45,3,0
2021-06,84,33,51,39.285714,23.054618,88.344184,0.000000,88.344184,-65.289566,1.090559,7.423737,-6.083782,-0.777257,10,1.800000,91.628132,-3.674045,-95.302177,9.995796,29,50,5,0
