signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000008,initial_risk,reanchor_to_actual_entry,1583600700000,long,neutral,reward_risk_below_minimum,4924.134627,5000.000000,1.517307,0.000000,57.099881,10.000000,47.099881
SIG-BT-00000017,initial_risk,reanchor_to_actual_entry,1679241600000,long,bullish,reward_risk_below_minimum,4870.152665,5000.000000,2.596947,0.000000,64.185870,10.000000,54.185870
