trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578261600000,1578261900000,300000,7366.050000,7379.010589,7379.010589,7327.725304,0.578677,-7.500000,4.266317,0.000000,4.266317,-11.766317,2.957018,2,stop_loss,42.028829,-27.603830,-69.632659,10.008798,0.000000,10.008798,-27.603830,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.96, wick=0.88, close_location=0.99, reversal_progress_atr=0.27, vol=1.38, atr_bps=17.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,0,7857.930000,7884.369221,7884.369221,7790.655908,0.283002,-7.482351,2.227551,0.000000,2.227551,-9.709901,2.544481,1,stop_loss,75.612995,-43.663370,-119.276365,10.016823,0.000000,10.016823,-43.663370,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579821300000,1579821600000,300000,8363.120000,8380.931071,8380.931071,8305.192641,0.419278,-7.467786,3.510204,0.000000,3.510204,-10.977990,3.252323,2,stop_loss,59.265249,-31.307809,-90.573058,10.010649,0.000000,10.010649,-31.307809,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.25, wick=0.51, close_location=0.97, reversal_progress_atr=0.56, vol=1.24, atr_bps=21.3"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579923300000,1579931700000,8400000,8321.070000,8339.073379,8339.073379,8268.403935,0.413884,-7.451319,3.447687,0.000000,3.447687,-10.899006,2.925343,29,stop_loss,53.292420,-31.646712,-84.939132,10.010818,0.000000,10.010818,-31.646712,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.93, wick=0.39, close_location=0.83, reversal_progress_atr=0.55, vol=1.01, atr_bps=21.6"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-02,BTCUSDT,mean_revert_v1,bearish,long,1582929600000,1582934100000,4500000,8746.180000,8721.221870,8721.221870,8833.201276,0.297898,-7.434970,2.601750,0.000000,2.601750,-10.036720,3.486691,16,stop_loss,89.496324,-38.521767,-128.018091,9.985732,0.000000,9.985732,-38.521767,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.49, wick=0.45, close_location=0.87, reversal_progress_atr=0.51, vol=1.99, atr_bps=28.5"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-03,BTCUSDT,mean_revert_v1,neutral,long,1583284200000,1583285100000,900000,8814.410000,8796.184009,8796.184009,8868.741510,0.407106,-7.419915,3.584692,0.000000,3.584692,-11.004607,2.980991,4,stop_loss,51.639417,-30.667155,-82.306573,9.989661,0.000000,9.989661,-30.667155,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.98, wick=0.42, close_location=0.84, reversal_progress_atr=0.68, vol=1.47, atr_bps=20.7"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-03,BTCUSDT,mean_revert_v1,bullish,short,1583463600000,1583471400000,7800000,9059.920000,9076.425624,9076.425624,9008.943719,0.448539,-7.403408,4.067425,0.000000,4.067425,-11.470833,3.088419,27,stop_loss,46.265707,-28.227398,-74.493106,10.009109,0.000000,10.009109,-28.227398,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.09, wick=0.54, close_location=0.94, reversal_progress_atr=0.20, vol=1.06, atr_bps=18.2"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-04,BTCUSDT,mean_revert_v1,bullish,long,1586217900000,1586218800000,900000,7353.580000,7398.886421,7325.637029,7398.886421,0.264331,11.975905,1.949769,0.000000,1.949769,10.026136,1.621389,4,take_profit,51.611379,51.580573,-0.030806,10.030806,0.000000,10.030806,51.580573,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.36, close_location=0.76, reversal_progress_atr=1.05, vol=2.78, atr_bps=38.0"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-04,BTCUSDT,mean_revert_v1,bullish,long,1586246100000,1586246400000,300000,7383.880000,7363.933750,7363.933750,7422.756789,0.371059,-7.401241,2.736157,0.000000,2.736157,-10.137398,1.949078,2,stop_loss,42.650895,-36.999730,-79.650625,9.986493,0.000000,9.986493,-36.999730,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.95, wick=0.49, close_location=1.00, reversal_progress_atr=0.66, vol=1.81, atr_bps=27.0"
TRD-SIG-BT-00000011,SIG-BT-00000011,2020-04,BTCUSDT,mean_revert_v1,bullish,long,1586263200000,1586268000000,4800000,7346.310000,7314.897031,7314.897031,7455.176154,0.235127,-7.386035,1.723622,0.000000,1.723622,-9.109657,3.465644,17,stop_loss,138.191615,-52.738820,-190.930435,9.978620,0.000000,9.978620,-52.738820,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.47, wick=0.55, close_location=0.88, reversal_progress_atr=0.33, vol=1.56, atr_bps=42.8"
