month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,4,0,4,0.000000,-29.901455,13.451758,0.000000,13.451758,-43.353213,0.000000,0.000000,-10.838303,-10.838303,4,2.919791,57.549873,-33.555430,-91.105303,10.011772,0,4,0,0
2020-02,1,0,1,0.000000,-7.434970,2.601750,0.000000,2.601750,-10.036720,0.000000,0.000000,-10.036720,-10.036720,1,3.486691,89.496324,-38.521767,-128.018091,9.985732,0,1,0,0
2020-03,2,0,2,0.000000,-14.823323,7.652116,0.000000,7.652116,-22.475440,0.000000,0.000000,-11.237720,-11.237720,2,3.034705,48.952562,-29.447277,-78.399839,9.999385,0,2,0,0
2020-04,3,1,2,33.333333,-2.811371,6.409548,0.000000,6.409548,-9.220919,0.809879,10.026136,-9.623528,-3.073640,2,2.345370,77.484630,-12.719326,-90.203955,9.998640,1,2,0,0
2022-01,1,0,1,0.000000,-7.372371,0.954012,0.000000,0.954012,-8.326383,0.000000,0.000000,-8.326383,-8.326383,1,2.893506,214.470298,-87.616054,-302.086352,10.038789,0,1,0,0
2022-05,3,0,3,0.000000,-22.043250,4.444466,0.000000,4.444466,-26.487716,0.000000,0.000000,-8.829239,-8.829239,3,2.433386,178.012885,-86.228368,-264.241252,9.961867,0,3,0,0
2022-06,1,0,1,0.000000,-7.320149,2.626794,0.000000,2.626794,-9.946944,0.000000,0.000000,-9.946944,-9.946944,1,3.207200,79.251434,-37.814544,-117.065978,9.986086,0,1,0,0
2023-03,7,2,5,28.571429,11.173213,22.742942,0.000000,22.742942,-11.569729,1.305954,19.236236,-10.008440,-1.652818,2,2.984915,67.289678,-17.398304,-84.687982,9.993643,2,5,0,0
2023-04,7,5,2,71.428571,72.310255,21.388136,0.000000,21.388136,50.922119,5.954492,14.858070,-11.684116,7.274588,1,2.820571,62.887351,37.136527,-25.750824,9.987055,4,2,1,0
2023-05,1,0,1,0.000000,-7.364258,2.291745,0.000000,2.291745,-9.656003,0.000000,0.000000,-9.656003,-9.656003,1,1.619568,41.959470,-42.066257,-84.025727,9.983959,0,1,0,0
2023-06,1,0,1,0.000000,-7.349774,2.366268,0.000000,2.366268,-9.716042,0.000000,0.000000,-9.716042,-9.716042,1,3.078038,85.457489,-40.996938,-126.454427,9.984494,0,1,0,0
