trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,neutral,short,1578261600000,1578261900000,7366.050000,7379.010589,7379.010589,7327.725304,0.57867740,4262.566654,4262.566654,4270.066654,4266.316654,8532.633307,5.000000,10.008798,5000.000000,7.500000,12.960589,17.595033,0.150000,0.852513,-7.500000,4.266317,0.000000,-11.766317,2.957018,2,stop_loss,"mean_revert_v1_confirmed ext_atr=2.96, wick=0.88, close_location=0.99, reversal_progress_atr=0.27, vol=1.38, atr_bps=17.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,42.028829,-27.603830
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,7857.930000,7884.369221,7884.369221,7790.655908,0.28300193,2223.809341,2223.809341,2231.291691,2227.550516,4455.101032,5.000000,10.016823,4988.233683,7.482351,26.439221,33.646547,0.150000,0.445811,-7.482351,2.227551,0.000000,-9.709901,2.544481,1,stop_loss,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,75.612995,-43.663370
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,bearish,short,1579821300000,1579821600000,8363.120000,8380.931071,8380.931071,8305.192641,0.41927775,3506.470149,3506.470149,3513.937935,3510.204042,7020.408084,5.000000,10.010649,4978.523782,7.467786,17.811071,21.297160,0.150000,0.704319,-7.467786,3.510204,0.000000,-10.977990,3.252323,2,stop_loss,"mean_revert_v1_confirmed ext_atr=3.25, wick=0.51, close_location=0.97, reversal_progress_atr=0.56, vol=1.24, atr_bps=21.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,59.265249,-31.307809
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,bearish,short,1579923300000,1579931700000,8321.070000,8339.073379,8339.073379,8268.403935,0.41388446,3443.961538,3443.961538,3451.412857,3447.687198,6895.374396,5.000000,10.010818,4967.545793,7.451319,18.003379,21.635894,0.150000,0.693292,-7.451319,3.447687,0.000000,-10.899006,2.925343,29,stop_loss,"mean_revert_v1_confirmed ext_atr=2.93, wick=0.39, close_location=0.83, reversal_progress_atr=0.55, vol=1.01, atr_bps=21.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,53.292420,-31.646712
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,bearish,long,1582929600000,1582934100000,8746.180000,8721.221870,8721.221870,8833.201276,0.29789772,2605.467122,2605.467122,2598.032152,2601.749637,5203.499274,5.000000,9.985732,4956.646787,7.434970,24.958130,28.536035,0.150000,0.525651,-7.434970,2.601750,0.000000,-10.036720,3.486691,16,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.49, wick=0.45, close_location=0.87, reversal_progress_atr=0.51, vol=1.99, atr_bps=28.5",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,89.496324,-38.521767
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,neutral,long,1583284200000,1583285100000,8814.410000,8796.184009,8796.184009,8868.741510,0.40710626,3588.401503,3588.401503,3580.981588,3584.691546,7169.383091,5.000000,9.989661,4946.610067,7.419915,18.225991,20.677494,0.150000,0.725426,-7.419915,3.584692,0.000000,-11.004607,2.980991,4,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.98, wick=0.42, close_location=0.84, reversal_progress_atr=0.68, vol=1.47, atr_bps=20.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,51.639417,-30.667155
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,bullish,short,1583463600000,1583471400000,9059.920000,9076.425624,9076.425624,9008.943719,0.44853852,4063.723080,4063.723080,4071.126488,4067.424784,8134.849569,5.000000,10.009109,4935.605460,7.403408,16.505624,18.218289,0.150000,0.823348,-7.403408,4.067425,0.000000,-11.470833,3.088419,27,stop_loss,"mean_revert_v1_confirmed ext_atr=3.09, wick=0.54, close_location=0.94, reversal_progress_atr=0.20, vol=1.06, atr_bps=18.2",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,46.265707,-28.227398
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bullish,long,1586217900000,1586218800000,7353.580000,7398.886421,7325.637029,7398.886421,0.26433131,1943.781404,1943.781404,1955.757309,1949.769356,3899.538713,5.000000,10.030806,4924.134627,7.386202,27.942971,37.999139,0.150000,0.394746,11.975905,1.949769,0.000000,10.026136,1.621389,4,take_profit,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.36, close_location=0.76, reversal_progress_atr=1.05, vol=2.78, atr_bps=38.0",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,51.611379,51.580573
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bullish,long,1586246100000,1586246400000,7383.880000,7363.933750,7363.933750,7422.756789,0.37105928,2739.857208,2739.857208,2732.455967,2736.156587,5472.313175,5.000000,9.986493,4934.160763,7.401241,19.946250,27.013237,0.150000,0.555283,-7.401241,2.736157,0.000000,-10.137398,1.949078,2,stop_loss,"mean_revert_v1_confirmed ext_atr=-1.95, wick=0.49, close_location=1.00, reversal_progress_atr=0.66, vol=1.81, atr_bps=27.0",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,42.650895,-36.999730
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,mean_revert_v1,bullish,long,1586263200000,1586268000000,7346.310000,7314.897031,7314.897031,7455.176154,0.23512693,1727.315346,1727.315346,1719.929311,1723.622329,3447.244657,5.000000,9.978620,4924.023365,7.386035,31.412969,42.760200,0.150000,0.350793,-7.386035,1.723622,0.000000,-9.109657,3.465644,17,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.47, wick=0.55, close_location=0.88, reversal_progress_atr=0.33, vol=1.56, atr_bps=42.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,138.191615,-52.738820
