key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:expected_edge_ok,16,7,9,43.750000,5.997158,40.535491,34.538332,0.000000,0.374822,96.939062,18.787238,7.562500
passed:extension_ok,16,7,9,43.750000,5.997158,40.535491,34.538332,0.000000,0.374822,96.939062,18.787238,7.562500
passed:rejection_ok,16,7,9,43.750000,5.997158,40.535491,34.538332,0.000000,0.374822,96.939062,18.787238,7.562500
passed:reversal_confirmation_ok,16,7,9,43.750000,5.997158,40.535491,34.538332,0.000000,0.374822,96.939062,18.787238,7.562500
passed:trend_block_ok,16,7,9,43.750000,5.997158,40.535491,34.538332,0.000000,0.374822,96.939062,18.787238,7.562500
