trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,bearish,short,1578028500000,1578030300000,7166.106492,7220.426139,7218.982343,7059.577609,0.14184169,-7.704791,0.816244,1.119639,-9.640673,2.014698,3,stop_loss,"mean_revert_v1_confirmed ext_atr=2.01, wick=0.49, close_location=0.95, reversal_progress_atr=0.70, vol=1.49, atr_bps=73.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,135.656573,-94.846259
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,bullish,short,1578566700000,1578574800000,7895.220640,7931.991470,7930.405389,7801.490777,0.21274953,-7.822977,1.346893,1.849239,-11.019109,2.663934,10,stop_loss,"mean_revert_v1_confirmed ext_atr=2.66, wick=0.39, close_location=0.84, reversal_progress_atr=0.53, vol=1.06, atr_bps=44.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,105.717218,-65.601473
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,neutral,long,1582809300000,1582816500000,8829.765600,8899.903354,8773.482412,8901.683691,0.13270411,9.307568,0.941120,0.704910,7.661539,1.277790,9,take_profit,"mean_revert_v1_confirmed ext_atr=-1.28, wick=0.45, close_location=0.94, reversal_progress_atr=0.68, vol=1.22, atr_bps=63.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,68.449604,65.385651
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,bearish,long,1583230500000,1583236800000,8843.668380,8886.804224,8815.913923,8888.581940,0.26952438,11.626161,1.911518,1.432476,8.282167,1.618247,8,take_profit,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.55, close_location=0.90, reversal_progress_atr=0.50, vol=1.47, atr_bps=31.4",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,37.786120,34.746695
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,neutral,short,1583586000000,1583586000000,9088.601916,9110.519253,9108.697513,9034.278469,0.37286405,-8.172187,2.714319,3.729328,-14.615835,2.703251,1,stop_loss,"mean_revert_v1_confirmed ext_atr=2.70, wick=0.40, close_location=0.91, reversal_progress_atr=0.58, vol=1.25, atr_bps=22.1",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,46.770961,-43.129659
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,neutral,long,1586344500000,1586353500000,7264.682646,7218.831863,7220.275918,7406.397674,0.16824032,-7.713950,0.974684,1.342891,-10.031526,3.191296,11,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.19, wick=0.37, close_location=0.77, reversal_progress_atr=0.39, vol=1.12, atr_bps=61.1",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,182.073942,-82.076769
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,bearish,short,1624365900000,1624365900000,29452.468328,30006.860833,30000.860660,28023.032690,0.01359602,-7.537533,0.323364,0.441987,-8.302885,2.606593,1,stop_loss,"mean_revert_v1_confirmed ext_atr=2.61, wick=0.57, close_location=0.84, reversal_progress_atr=0.63, vol=2.80, atr_bps=186.1",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,472.336449,-207.345884
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,bearish,short,1643029200000,1643029200000,33073.384000,33475.716010,33469.022205,32593.621530,0.01881391,-7.569437,0.500819,0.685977,-8.756234,1.212629,1,stop_loss,"mean_revert_v1_confirmed ext_atr=1.21, wick=0.39, close_location=0.81, reversal_progress_atr=0.75, vol=1.74, atr_bps=119.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,132.059989,-140.721259
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bearish,short,1645676100000,1645677000000,34762.046200,35163.855651,35156.824286,33911.980091,0.01882163,-7.562708,0.526448,0.721218,-8.810374,2.153276,2,stop_loss,"mean_revert_v1_confirmed ext_atr=2.15, wick=0.47, close_location=0.71, reversal_progress_atr=0.35, vol=2.06, atr_bps=113.5",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,231.538571,-134.657899
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bearish,short,1652064300000,1652065200000,33476.703320,33679.629671,33672.895092,33181.720800,0.03780562,-7.671756,1.015555,1.393702,-10.081012,1.503542,2,stop_loss,"mean_revert_v1_confirmed ext_atr=1.50, wick=0.40, close_location=0.58, reversal_progress_atr=0.30, vol=3.55, atr_bps=58.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,75.115761,-79.653553
