trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1578028500000,1578030300000,1800000,7166.106492,7220.426139,7218.982343,7059.577609,0.141842,-7.704791,0.816244,1.119639,1.935883,-9.640673,2.014698,3,stop_loss,135.656573,-94.846259,-230.502832,8.030320,11.015157,19.045478,-94.846259,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.01, wick=0.49, close_location=0.95, reversal_progress_atr=0.70, vol=1.49, atr_bps=73.8"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,mean_revert_v1,bullish,short,1578566700000,1578574800000,8100000,7895.220640,7931.991470,7930.405389,7801.490777,0.212750,-7.822977,1.346893,1.849239,3.196132,-11.019109,2.663934,10,stop_loss,105.717218,-65.601473,-171.318692,8.018629,11.009313,19.027942,-65.601473,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.66, wick=0.39, close_location=0.84, reversal_progress_atr=0.53, vol=1.06, atr_bps=44.6"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-02,BTCUSDT,mean_revert_v1,neutral,long,1582809300000,1582816500000,7200000,8829.765600,8899.903354,8773.482412,8901.683691,0.132704,9.307568,0.941120,0.704910,1.646030,7.661539,1.277790,9,take_profit,68.449604,65.385651,-3.063953,8.031773,6.015890,14.047663,65.385651,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.28, wick=0.45, close_location=0.94, reversal_progress_atr=0.68, vol=1.22, atr_bps=63.8"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-03,BTCUSDT,mean_revert_v1,bearish,long,1583230500000,1583236800000,6300000,8843.668380,8886.804224,8815.913923,8888.581940,0.269524,11.626161,1.911518,1.432476,3.343994,8.282167,1.618247,8,take_profit,37.786120,34.746695,-3.039425,8.019510,6.009757,14.029268,34.746695,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.55, close_location=0.90, reversal_progress_atr=0.50, vol=1.47, atr_bps=31.4"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-03,BTCUSDT,mean_revert_v1,neutral,short,1583586000000,1583586000000,0,9088.601916,9110.519253,9108.697513,9034.278469,0.372864,-8.172187,2.714319,3.729328,6.443648,-14.615835,2.703251,1,stop_loss,46.770961,-43.129659,-89.900620,8.009646,11.004822,19.014468,-43.129659,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.70, wick=0.40, close_location=0.91, reversal_progress_atr=0.58, vol=1.25, atr_bps=22.1"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-04,BTCUSDT,mean_revert_v1,neutral,long,1586344500000,1586353500000,9000000,7264.682646,7218.831863,7220.275918,7406.397674,0.168240,-7.713950,0.974684,1.342891,2.317575,-10.031526,3.191296,11,stop_loss,182.073942,-82.076769,-264.150711,7.974754,10.987375,18.962129,-82.076769,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.19, wick=0.37, close_location=0.77, reversal_progress_atr=0.39, vol=1.12, atr_bps=61.1"
TRD-SIG-BT-00000007,SIG-BT-00000007,2021-06,BTCUSDT,mean_revert_v1,bearish,short,1624365900000,1624365900000,0,29452.468328,30006.860833,30000.860660,28023.032690,0.013596,-7.537533,0.323364,0.441987,0.765351,-8.302885,2.606593,1,stop_loss,472.336449,-207.345884,-679.682333,8.075293,11.037639,19.112932,-207.345884,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.61, wick=0.57, close_location=0.84, reversal_progress_atr=0.63, vol=2.80, atr_bps=186.1"
TRD-SIG-BT-00000008,SIG-BT-00000008,2022-01,BTCUSDT,mean_revert_v1,bearish,short,1643029200000,1643029200000,0,33073.384000,33475.716010,33469.022205,32593.621530,0.018814,-7.569437,0.500819,0.685977,1.186797,-8.756234,1.212629,1,stop_loss,132.059989,-140.721259,-272.781247,8.048659,11.024325,19.072984,-140.721259,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.21, wick=0.39, close_location=0.81, reversal_progress_atr=0.75, vol=1.74, atr_bps=119.6"
TRD-SIG-BT-00000009,SIG-BT-00000009,2022-02,BTCUSDT,mean_revert_v1,bearish,short,1645676100000,1645677000000,900000,34762.046200,35163.855651,35156.824286,33911.980091,0.018822,-7.562708,0.526448,0.721218,1.247666,-8.810374,2.153276,2,stop_loss,231.538571,-134.657899,-366.196469,8.046235,11.023113,19.069349,-134.657899,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.15, wick=0.47, close_location=0.71, reversal_progress_atr=0.35, vol=2.06, atr_bps=113.5"
TRD-SIG-BT-00000010,SIG-BT-00000010,2022-05,BTCUSDT,mean_revert_v1,bearish,short,1652064300000,1652065200000,900000,33476.703320,33679.629671,33672.895092,33181.720800,0.037806,-7.671756,1.015555,1.393702,2.409257,-10.081012,1.503542,2,stop_loss,75.115761,-79.653553,-154.769314,8.024247,11.012121,19.036368,-79.653553,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.50, wick=0.40, close_location=0.58, reversal_progress_atr=0.30, vol=3.55, atr_bps=58.6"
