month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,38,25,13,65.789474,127.972940,84.546971,0.000000,84.546971,43.425968,2.301928,6.902720,-9.934002,1.142789,4,1.200000,34.992438,8.304099,-26.688338,10.008351,25,13,0,0
2020-02,27,7,20,25.925926,-86.530272,58.566846,0.000000,58.566846,-145.097118,0.420802,6.693788,-9.597682,-5.373967,9,1.200000,33.218452,-26.922260,-60.140711,9.998498,7,20,0,0
2020-03,25,10,15,40.000000,-22.194427,30.916668,0.000000,30.916668,-53.111095,0.796891,7.529751,-8.560574,-2.124444,5,1.200000,101.934764,-20.780276,-122.715040,10.005387,10,15,0,0
2020-04,7,3,4,42.857143,-2.924259,11.505536,0.000000,11.505536,-14.429795,0.899496,7.085905,-8.921877,-2.061399,3,1.200000,54.687200,-21.622021,-76.309221,9.988931,3,4,0,0
2020-05,33,17,16,51.515152,31.554762,52.419935,0.000000,52.419935,-20.865173,1.272715,7.008987,-8.751123,-0.632278,4,1.200000,47.862128,-6.393502,-54.255629,10.001804,17,16,0,0
2020-06,18,7,11,38.888889,-18.673248,47.958296,0.000000,47.958296,-66.631544,0.763593,5.719779,-9.697272,-3.701752,3,1.200000,23.703376,-16.381295,-40.084671,9.996808,7,11,0,0
2020-07,14,8,6,57.142857,25.451450,32.428883,0.000000,32.428883,-6.977432,1.596559,6.527408,-9.866116,-0.498388,2,1.200000,37.390179,7.912453,-29.477727,10.008961,8,6,0,0
2020-08,29,10,19,34.482759,-49.197746,67.423178,0.000000,67.423178,-116.620924,0.632157,5.968709,-9.279369,-4.021411,10,1.200000,29.108752,-19.425000,-48.533752,9.995285,10,19,0,0
2020-09,1,1,0,100.000000,8.315447,2.518491,0.000000,2.518491,5.796956,inf,5.796956,0.000000,5.796956,0,1.200000,23.072173,23.055637,-0.016536,10.016536,1,0,0,0
2020-10,29,15,14,51.724138,27.608122,72.922653,0.000000,72.922653,-45.314531,1.285039,5.629452,-9.268308,-1.562570,3,1.200000,26.960530,-8.036308,-34.996838,10.000982,15,14,0,0
2020-11,40,23,17,57.500000,76.473826,62.273982,0.000000,62.273982,14.199844,1.675465,6.698020,-8.226743,0.354996,2,1.200000,46.670143,2.807629,-43.862514,10.006407,23,16,1,0
2020-12,50,26,24,52.000000,49.272559,77.427830,0.000000,77.427830,-28.155271,1.298418,6.679827,-8.409615,-0.563105,5,1.200000,51.550872,-2.784161,-54.335033,10.003610,26,24,0,0
2021-01,24,13,11,54.166667,31.401566,20.073507,0.000000,20.073507,11.328058,1.415686,7.375335,-7.686481,0.472002,3,1.200000,96.926413,5.191567,-91.734846,10.007600,13,11,0,0
2021-02,34,14,20,41.176471,-21.940329,35.273001,0.000000,35.273001,-57.213330,0.839821,7.129200,-7.851107,-1.682745,13,1.200000,71.116929,-19.284633,-90.401561,9.995355,14,20,0,0
2021-03,25,14,11,56.000000,39.218800,30.963176,0.000000,30.963176,8.255623,1.524657,6.864552,-7.986191,0.330225,2,1.200000,60.327630,0.580459,-59.747171,10.005293,14,11,0,0
2021-04,22,12,10,54.545455,29.827264,39.814539,0.000000,39.814539,-9.987275,1.438109,6.296187,-8.554151,-0.453967,3,1.200000,36.508993,-4.058989,-40.567982,10.002972,12,10,0,0
2021-05,7,3,4,42.857143,-2.743294,8.309783,0.000000,8.309783,-11.053077,0.898860,6.899976,-7.938251,-1.579011,2,1.200000,60.990968,-15.152638,-76.143605,9.997422,3,4,0,0
2021-07,6,2,4,33.333333,-10.831377,5.707177,0.000000,5.707177,-16.538554,0.599292,7.003399,-7.636338,-2.756426,3,1.200000,79.152268,-36.834604,-115.986872,9.986576,2,4,0,0
2021-08,33,18,15,54.545455,44.376588,47.181990,0.000000,47.181990,-2.805402,1.437729,6.761233,-8.300507,-0.085012,3,1.200000,52.160085,4.573373,-47.586711,10.007290,18,15,0,0
2021-09,18,6,12,33.333333,-32.158776,33.441026,0.000000,33.441026,-65.599803,0.599610,6.219441,-8.576371,-3.644433,5,1.200000,35.077384,-19.928775,-55.006159,9.995033,6,12,0,0
2021-10,43,21,22,48.837209,20.904818,62.057243,0.000000,62.057243,-41.152425,1.143714,6.507891,-8.082642,-0.957033,5,1.200000,48.922965,-3.623548,-52.546513,10.003190,21,22,0,0
2021-11,19,4,15,21.052632,-66.348551,31.913860,0.000000,31.913860,-98.262412,0.320610,6.011522,-8.153900,-5.171706,9,1.200000,38.408038,-32.630672,-71.038710,9.988679,4,15,0,0
2022-02,9,6,3,66.666667,26.945727,14.301006,0.000000,14.301006,12.644720,2.398427,6.128750,-8.042594,1.404969,2,1.200000,43.680921,12.295117,-31.385803,10.011153,6,3,0,0
2022-03,32,13,19,40.625000,-21.803083,62.010582,0.000000,62.010582,-83.813665,0.820512,5.643879,-8.272847,-2.619177,6,1.200000,32.760914,-14.766241,-47.527155,9.997616,13,19,0,0
2022-04,9,5,4,55.555556,12.583485,18.942007,0.000000,18.942007,-6.358522,1.497584,5.501584,-8.466610,-0.706502,2,1.200000,27.056844,-2.235863,-29.292707,10.003884,5,4,0,0
2022-05,38,20,18,52.631579,37.743160,49.887591,0.000000,49.887591,-12.144432,1.331068,6.423379,-7.811779,-0.319590,9,1.200000,64.067536,15.248656,-48.818881,9.987382,20,18,0,0
2022-06,39,16,23,41.025641,-24.103462,51.076789,0.000000,51.076789,-75.180251,0.831420,6.219346,-7.595208,-1.927699,6,1.200000,67.380582,-17.052340,-84.432922,10.003524,16,23,0,0
2022-07,15,7,8,46.666667,2.438630,20.703046,0.000000,20.703046,-18.264416,1.049302,6.063432,-7.588555,-1.217628,2,1.200000,51.830465,-6.730884,-58.561349,9.998366,7,8,0,0
