bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,145,61,84,42.068966,12.452045,-11.272254,-23.724299,10.000901,-11.272254,-486.891237
edge_15_20,155,78,77,50.322581,17.541028,-7.445378,-24.986406,9.999764,-7.445378,-282.285974
edge_20_30,346,162,184,46.820809,25.134288,-9.247690,-34.381978,10.000181,-9.247690,-637.802312
edge_30_50,427,209,218,48.946136,38.522138,-6.895510,-45.417648,10.001454,-6.895510,-473.536449
edge_gte_50,321,160,161,49.844237,78.216049,-2.655251,-80.871300,9.999027,-2.655251,-104.755476
