bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,11,2,9,18.181818,17.115098,-13.792348,-30.907446,10.001895,-13.792348,-97.256510
edge_20_30,16,2,14,12.500000,26.296927,-18.237747,-44.534674,10.004117,-18.237747,-144.493953
edge_30_50,32,13,19,40.625000,41.206230,-1.742250,-42.948480,9.995873,-1.742250,-13.380437
edge_gte_50,58,10,48,17.241379,70.760275,-21.889272,-92.649547,10.005942,-21.889272,-298.910845
