trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578442560000,1578443340000,8280.170000,8335.685774,8243.159484,8335.685774,0.20264511,1677.935955,1677.935955,1689.185955,1683.560955,3367.121910,5.000000,10.033523,5000.000000,7.500000,37.010516,44.697773,0.150000,0.335587,11.250000,1.683561,0.000000,9.566439,1.500000,14,take_profit,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.97, atr_bps=44.7",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,57.046659,57.013136
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584029400000,1584029400000,6058.460000,6011.909071,6089.493953,6011.909071,0.24213318,1466.954189,1466.954189,1455.682664,1461.318426,2922.636853,5.000000,9.961582,5009.566439,7.514350,31.033953,51.224160,0.150000,0.292831,11.271524,1.461318,0.000000,9.810206,1.500000,1,take_profit,"bearish momentum follow-through, body_ratio=0.96, body_atr=1.44, close_location=0.96, reject_distance_atr=0.08, volume_ratio=1.31, atr_bps=51.2",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,66.836241,66.874659
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584042300000,1584042600000,6041.960000,6063.256287,6063.256287,6010.015570,0.35353886,2136.067638,2136.067638,2143.596703,2139.832171,4279.664342,5.000000,10.017624,5019.376645,7.529065,21.296287,35.247315,0.150000,0.425564,-7.529065,2.139832,0.000000,-9.668897,1.500000,6,stop_loss,"bearish momentum follow-through, body_ratio=0.88, body_atr=1.26, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.41, atr_bps=35.3",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,42.870973,-45.264939
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584042960000,1584043080000,6040.140000,6006.759747,6062.393502,6006.759747,0.33767996,2039.634227,2039.634227,2028.362385,2033.998306,4067.996612,5.000000,9.972368,5009.707748,7.514562,22.253502,36.842692,0.150000,0.407136,11.271842,2.033998,0.000000,9.237844,1.500000,3,take_profit,"bearish momentum follow-through, body_ratio=0.76, body_atr=1.43, close_location=0.76, reject_distance_atr=0.00, volume_ratio=1.84, atr_bps=36.8",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,45.264038,45.291670
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584045120000,1584045420000,5866.770000,5906.849220,5906.849220,5806.651170,0.18783845,1102.004967,1102.004967,1109.533385,1105.769176,2211.538352,5.000000,10.034158,5018.945592,7.528418,40.079220,68.315648,0.150000,0.219569,-7.528418,1.105769,0.000000,-8.634188,1.500000,6,stop_loss,"bearish momentum follow-through, body_ratio=0.83, body_atr=1.80, close_location=0.90, reject_distance_atr=0.00, volume_ratio=1.34, atr_bps=68.3",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,92.473473,-78.349806
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584048480000,1584048900000,5630.190000,5676.553350,5676.553350,5560.644974,0.16209931,912.649914,912.649914,920.165381,916.407647,1832.815295,5.000000,10.041174,5010.311405,7.515467,46.363350,82.347755,0.150000,0.182154,-7.515467,0.916408,0.000000,-8.431875,1.500000,8,stop_loss,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.68, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.19, atr_bps=82.4",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,113.521632,-92.388928
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584060120000,1584060300000,4610.290000,4512.520707,4675.469529,4512.520707,0.11511006,530.690745,530.690745,519.436517,525.063631,1050.127262,5.000000,9.893966,5001.879530,7.502819,65.179529,141.378371,0.150000,0.106098,11.254229,0.525064,0.000000,10.729165,1.500000,4,take_profit,"bearish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.90, reject_distance_atr=0.17, volume_ratio=1.18, atr_bps=141.2",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,202.067556,202.173590
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584062100000,1584062100000,4542.470000,4596.053018,4596.053018,4462.095473,0.14032269,637.411592,637.411592,644.930505,641.171049,1282.342098,5.000000,10.058980,5012.608695,7.518913,53.583018,117.960093,0.150000,0.127162,-7.518913,0.641171,0.000000,-8.160084,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.23, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=118.1",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,166.940139,-128.019073
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584122520000,1584122580000,5133.280000,5165.256786,5165.256786,5085.314822,0.23475383,1205.057146,1205.057146,1212.563819,1208.810482,2417.620964,5.000000,10.031147,5004.448611,7.506673,31.976786,62.293087,0.150000,0.240797,-7.506673,1.208810,0.000000,-8.715483,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.22, close_location=0.92, reject_distance_atr=0.04, volume_ratio=1.22, atr_bps=62.3",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,83.439630,-72.324233
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584123720000,1584123900000,5038.180000,5084.284534,5084.284534,4969.023200,0.16253499,818.880513,818.880513,826.374113,822.627313,1645.254627,5.000000,10.045755,4995.733128,7.493600,46.104534,91.510294,0.150000,0.163916,-7.493600,0.822627,0.000000,-8.316227,1.500000,4,stop_loss,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.19, close_location=0.93, reject_distance_atr=0.00, volume_ratio=1.20, atr_bps=91.5",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,127.265442,-101.556050
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584124380000,1584124380000,5028.280000,5067.499637,5067.499637,4969.450544,0.19074948,959.141790,959.141790,966.622916,962.882353,1925.764706,5.000000,10.038999,4987.416901,7.481125,39.219637,77.998117,0.150000,0.192312,-7.481125,0.962882,0.000000,-8.444008,1.500000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.13, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.23, atr_bps=78.0",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,106.997175,-88.037116
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584127920000,1584127920000,5013.070000,4951.210573,5054.309618,4951.210573,0.18109914,907.862670,907.862670,896.659981,902.261326,1804.522651,5.000000,9.938302,4978.972893,7.468459,41.239618,82.264197,0.150000,0.182339,11.202689,0.902261,0.000000,10.300428,1.500000,1,take_profit,"bearish momentum follow-through, body_ratio=0.70, body_atr=1.42, close_location=0.73, reject_distance_atr=0.00, volume_ratio=1.34, atr_bps=82.3",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,113.396295,113.457993
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584343740000,1584343740000,4951.010000,4918.653915,4972.580723,4918.653915,0.34694756,1717.740861,1717.740861,1706.514996,1712.127929,3424.255858,5.000000,9.967324,4989.273321,7.483910,21.570723,43.568329,0.150000,0.344287,11.225865,1.712128,0.000000,9.513737,1.500000,1,take_profit,"bearish momentum follow-through, body_ratio=0.60, body_atr=0.75, close_location=0.73, reject_distance_atr=0.16, volume_ratio=1.38, atr_bps=43.6",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,55.352494,55.385170
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584358500000,1584358560000,4511.700000,4538.185162,4538.185162,4471.972257,0.28310873,1277.301665,1277.301665,1284.799845,1281.050755,2562.101510,5.000000,10.029352,4998.787058,7.498181,26.485162,58.703287,0.150000,0.255522,-7.498181,1.281051,0.000000,-8.779231,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.94, body_atr=1.39, close_location=0.94, reject_distance_atr=0.03, volume_ratio=1.63, atr_bps=58.7",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,78.054930,-68.732638
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584360060000,1584360120000,4530.960000,4550.353501,4550.353501,4501.869749,0.38595465,1748.745065,1748.745065,1756.230077,1752.487571,3504.975142,5.000000,10.021401,4990.007826,7.485012,19.393501,42.802189,0.150000,0.350449,-7.485012,1.752488,0.000000,-9.237499,1.500000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.84, body_atr=1.14, close_location=0.94, reject_distance_atr=0.00, volume_ratio=2.02, atr_bps=42.8",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,54.203284,-52.823590
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584893700000,1584893880000,6048.510000,6069.095694,6069.095694,6017.631459,0.36292950,2195.182697,2195.182697,2202.653853,2198.918275,4397.836550,5.000000,10.017017,4980.770327,7.471155,20.585694,34.034322,0.150000,0.440732,-7.471155,2.198918,0.000000,-9.670074,1.500000,4,stop_loss,"bearish momentum follow-through, body_ratio=0.68, body_atr=0.78, close_location=0.84, reject_distance_atr=0.00, volume_ratio=1.61, atr_bps=34.0",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,41.051483,-44.051339
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584918300000,1584918420000,5848.390000,5875.254961,5875.254961,5808.092559,0.27756044,1623.281721,1623.281721,1630.738371,1627.010046,3254.020092,5.000000,10.022968,4971.100253,7.456650,26.864961,45.935652,0.150000,0.326544,-7.456650,1.627010,0.000000,-9.083660,1.500000,3,stop_loss,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.71, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.55, atr_bps=45.9",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,58.903478,-55.958620
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1609607760000,1609607820000,32794.910000,32679.652370,32679.652370,32967.796445,0.06457729,2117.806273,2117.806273,2110.363248,2114.084760,4228.169521,5.000000,9.982428,4962.016593,7.443025,115.257630,35.144975,0.150000,0.426804,-7.443025,2.114085,0.000000,-9.557110,1.500000,2,stop_loss,"bullish momentum follow-through, body_ratio=0.98, body_atr=1.27, close_location=0.98, reclaim_distance_atr=0.16, volume_ratio=1.33, atr_bps=35.1",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,42.717463,-45.127403
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1610107020000,1610107260000,41386.550000,41191.638632,41191.638632,41678.917051,0.03811317,1577.372432,1577.372432,1569.943743,1573.658088,3147.316175,5.000000,9.976452,4952.459483,7.428689,194.911368,47.095341,0.150000,0.318503,-7.428689,1.573658,0.000000,-9.002347,1.500000,5,stop_loss,"bullish momentum follow-through, body_ratio=0.91, body_atr=1.01, close_location=0.92, reclaim_distance_atr=0.09, volume_ratio=1.35, atr_bps=47.1",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,60.643011,-57.071793
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1611934500000,1611934560000,37358.260000,37208.662167,37208.662167,37582.656750,0.04956747,1851.754328,1851.754328,1844.339142,1848.046735,3696.093470,5.000000,9.979978,4943.457136,7.415186,149.597833,40.044112,0.150000,0.374587,-7.415186,1.848047,0.000000,-9.263232,1.500000,2,stop_loss,"bullish momentum follow-through, body_ratio=0.83, body_atr=1.18, close_location=0.83, reclaim_distance_atr=0.00, volume_ratio=1.80, atr_bps=40.0",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,50.066167,-50.024090
