trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578442560000,1578443340000,780000,8280.170000,8335.685774,8243.159484,8335.685774,0.202645,11.250000,1.683561,0.000000,1.683561,9.566439,1.500000,14,take_profit,57.046659,57.013136,-0.033523,10.033523,0.000000,10.033523,57.013136,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.97, atr_bps=44.7"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584029400000,1584029400000,0,6058.460000,6011.909071,6089.493953,6011.909071,0.242133,11.271524,1.461318,0.000000,1.461318,9.810206,1.500000,1,take_profit,66.836241,66.874659,0.038418,9.961582,0.000000,9.961582,66.874659,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.96, body_atr=1.44, close_location=0.96, reject_distance_atr=0.08, volume_ratio=1.31, atr_bps=51.2"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584042300000,1584042600000,300000,6041.960000,6063.256287,6063.256287,6010.015570,0.353539,-7.529065,2.139832,0.000000,2.139832,-9.668897,1.500000,6,stop_loss,42.870973,-45.264939,-88.135912,10.017624,0.000000,10.017624,-45.264939,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.88, body_atr=1.26, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.41, atr_bps=35.3"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584042960000,1584043080000,120000,6040.140000,6006.759747,6062.393502,6006.759747,0.337680,11.271842,2.033998,0.000000,2.033998,9.237844,1.500000,3,take_profit,45.264038,45.291670,0.027632,9.972368,0.000000,9.972368,45.291670,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.76, body_atr=1.43, close_location=0.76, reject_distance_atr=0.00, volume_ratio=1.84, atr_bps=36.8"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584045120000,1584045420000,300000,5866.770000,5906.849220,5906.849220,5806.651170,0.187838,-7.528418,1.105769,0.000000,1.105769,-8.634188,1.500000,6,stop_loss,92.473473,-78.349806,-170.823279,10.034158,0.000000,10.034158,-78.349806,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.83, body_atr=1.80, close_location=0.90, reject_distance_atr=0.00, volume_ratio=1.34, atr_bps=68.3"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584048480000,1584048900000,420000,5630.190000,5676.553350,5676.553350,5560.644974,0.162099,-7.515467,0.916408,0.000000,0.916408,-8.431875,1.500000,8,stop_loss,113.521632,-92.388928,-205.910560,10.041174,0.000000,10.041174,-92.388928,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.68, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.19, atr_bps=82.4"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584060120000,1584060300000,180000,4610.290000,4512.520707,4675.469529,4512.520707,0.115110,11.254229,0.525064,0.000000,0.525064,10.729165,1.500000,4,take_profit,202.067556,202.173590,0.106034,9.893966,0.000000,9.893966,202.173590,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.90, reject_distance_atr=0.17, volume_ratio=1.18, atr_bps=141.2"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584062100000,1584062100000,0,4542.470000,4596.053018,4596.053018,4462.095473,0.140323,-7.518913,0.641171,0.000000,0.641171,-8.160084,1.500000,1,stop_loss,166.940139,-128.019073,-294.959211,10.058980,0.000000,10.058980,-128.019073,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.23, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=118.1"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584122520000,1584122580000,60000,5133.280000,5165.256786,5165.256786,5085.314822,0.234754,-7.506673,1.208810,0.000000,1.208810,-8.715483,1.500000,2,stop_loss,83.439630,-72.324233,-155.763863,10.031147,0.000000,10.031147,-72.324233,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.22, close_location=0.92, reject_distance_atr=0.04, volume_ratio=1.22, atr_bps=62.3"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584123720000,1584123900000,180000,5038.180000,5084.284534,5084.284534,4969.023200,0.162535,-7.493600,0.822627,0.000000,0.822627,-8.316227,1.500000,4,stop_loss,127.265442,-101.556050,-228.821491,10.045755,0.000000,10.045755,-101.556050,screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.19, close_location=0.93, reject_distance_atr=0.00, volume_ratio=1.20, atr_bps=91.5"
