month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-03,2,0,2,0.000000,-14.986216,3.915962,0.000000,3.915962,-18.902178,0.000000,0.000000,-9.451089,-9.451089,2,2.500000,87.716167,-49.106010,-136.822177,10.019543,0,2,0,0
2022-06,1,0,1,0.000000,-7.471647,3.466423,0.000000,3.466423,-10.938070,0.000000,0.000000,-10.938070,-10.938070,1,2.500000,43.943984,-31.588383,-75.532367,10.010789,0,1,0,0
2022-08,2,0,2,0.000000,-14.895024,5.055803,0.000000,5.055803,-19.950827,0.000000,0.000000,-9.975414,-9.975414,2,2.500000,64.958090,-39.998227,-104.956317,10.014992,0,2,0,0
2022-09,5,1,4,20.000000,-11.174757,10.542682,0.000000,10.542682,-21.717439,0.623306,16.739495,-9.614233,-4.343488,2,2.500000,80.188089,-16.667772,-96.855861,10.003332,1,4,0,0
2022-10,4,1,3,25.000000,1.904385,10.633978,0.000000,10.633978,-8.729593,1.115235,14.701101,-7.810231,-2.182398,2,2.500000,62.774350,-15.999370,-78.773720,10.002998,1,2,1,0
2022-11,2,1,1,50.000000,11.047318,6.531837,0.000000,6.531837,4.515481,2.492520,14.763898,-10.248417,2.257740,1,2.500000,47.513538,1.956865,-45.556673,9.994025,1,1,0,0
2022-12,4,1,3,25.000000,-3.764304,14.942201,0.000000,14.942201,-18.706505,0.829763,12.808977,-10.505160,-4.676626,3,2.500000,43.113851,-19.675597,-62.789448,10.004835,1,3,0,0
2023-03,2,2,0,100.000000,36.847414,5.458866,0.000000,5.458866,31.388548,inf,15.694274,0.000000,15.694274,0,2.500000,64.133220,64.170287,0.037067,9.962933,2,0,0,0
2023-05,4,1,3,25.000000,-3.732735,9.896403,0.000000,9.896403,-13.629138,0.832209,16.636969,-10.088702,-3.407284,3,2.500000,66.827305,-6.369862,-73.197167,9.998186,1,3,0,0
2023-06,3,1,2,33.333333,-9.711284,8.447978,0.000000,8.447978,-18.159262,0.342074,2.362617,-10.260940,-6.053087,2,2.500000,59.314920,-22.318971,-81.633892,10.006156,0,2,1,0
2023-08,1,0,1,0.000000,-7.357757,3.901324,0.000000,3.901324,-11.259080,0.000000,0.000000,-11.259080,-11.259080,1,2.500000,37.193608,-28.886882,-66.080490,10.009439,0,1,0,0
2023-09,7,0,7,0.000000,-51.011458,30.552783,0.000000,30.552783,-81.564241,0.000000,0.000000,-11.652034,-11.652034,7,2.500000,35.583073,-28.242346,-63.825419,10.009117,0,7,0,0
