month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,606,240,366,39.603960,-20.937147,3026.909785,0.000000,3026.909785,-3047.846932,0.988352,2.418616,-9.913428,-5.029450,10,1.500000,6.415137,-9.862279,-16.277416,9.999879,240,366,0,0
2020-02,534,224,310,41.947566,35.209017,1153.624296,0.000000,1153.624296,-1118.415280,1.058360,0.703141,-4.115868,-2.094411,9,1.500000,4.508795,-9.543651,-14.052446,9.999336,224,310,0,0
2020-03,1082,481,601,44.454713,99.485128,549.132870,0.000000,549.132870,-449.647742,1.198230,0.756971,-1.353995,-0.415571,11,1.500000,28.052248,-7.238922,-35.291170,9.999630,481,601,0,0
2020-04,665,272,393,40.902256,2.480593,233.290509,0.000000,233.290509,-230.809916,1.016545,0.217267,-0.737676,-0.347083,10,1.500000,7.944746,-9.346537,-17.291283,10.000347,272,393,0,0
2020-05,681,265,416,38.913363,-2.703000,91.716719,0.000000,91.716719,-94.419719,0.957059,0.091817,-0.285460,-0.138649,11,1.500000,8.856360,-10.321312,-19.177672,9.999566,265,415,1,0
2020-06,481,191,290,39.708940,-1.039131,32.544430,0.000000,32.544430,-33.583561,0.939966,0.018470,-0.127970,-0.069820,10,1.500000,3.923481,-10.310278,-14.233759,10.000270,191,290,0,0
2020-07,316,136,180,43.037975,0.740948,10.757509,0.000000,10.757509,-10.016562,1.140190,0.009416,-0.062762,-0.031698,7,1.500000,4.802051,-9.565110,-14.367160,10.000463,136,179,1,0
2020-08,494,194,300,39.271255,-0.224534,8.538454,0.000000,8.538454,-8.762988,0.952037,0.005764,-0.032937,-0.017739,11,1.500000,4.043421,-10.133103,-14.176524,9.999753,194,300,0,0
2020-09,522,205,317,39.272031,0.003954,3.782065,0.000000,3.782065,-3.778111,1.001882,0.002891,-0.013788,-0.007238,12,1.500000,4.643414,-10.221782,-14.865196,9.999399,205,316,1,0
2020-10,445,167,278,37.528090,-0.078491,1.426422,0.000000,1.426422,-1.504914,0.897560,0.000908,-0.005959,-0.003382,11,1.500000,3.893936,-10.551064,-14.445000,10.000022,168,277,0,0
2020-11,682,275,407,40.322581,-0.009260,0.718817,0.000000,0.718817,-0.728077,0.980547,0.000671,-0.002242,-0.001068,14,1.500000,9.056751,-9.774268,-18.831019,9.999766,275,407,0,0
2020-12,813,343,470,42.189422,0.023934,0.322830,0.000000,0.322830,-0.298897,1.110547,0.000294,-0.000850,-0.000368,16,1.500000,10.429848,-9.544474,-19.974322,9.999502,343,470,0,0
2021-01,996,383,613,38.453815,-0.009006,0.094171,0.000000,0.094171,-0.103177,0.923159,0.000188,-0.000286,-0.000104,13,1.500000,24.721270,-10.970657,-35.691927,10.000014,383,613,0,0
2021-02,893,359,534,40.201568,-0.000175,0.044939,0.000000,0.044939,-0.045114,0.996192,0.000077,-0.000136,-0.000051,12,1.500000,20.417664,-10.055691,-30.473355,9.999938,359,534,0,0
