bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,11119,4446,6673,39.985610,2.240985,-9.990976,-12.231961,9.999919,-9.990976,-3300.405007
edge_5_10,6618,2663,3955,40.238743,7.289401,-9.901943,-17.191344,9.999884,-9.901943,-1055.559852
edge_10_15,3760,1520,2240,40.425532,12.293152,-9.848106,-22.141259,10.000069,-9.848106,-368.419838
edge_15_20,2167,865,1302,39.916936,17.266961,-10.050367,-27.317329,10.000213,-10.050367,-164.409846
edge_20_30,2069,839,1230,40.550991,24.071453,-9.697526,-33.768980,9.999444,-9.697526,-84.819469
edge_30_50,1178,477,701,40.492360,37.629254,-9.321372,-46.950626,9.998560,-9.321372,-35.120563
edge_gte_50,423,172,251,40.661939,79.067993,-10.088910,-89.156903,10.000694,-10.088910,8.734575
