key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
bearish,10,3,7,30.000000,-52.072365,-9.923427,19.476218,22.672721,-5.207237,104.975073,-39.466234,6.600000
bullish,23,5,18,21.739130,-169.258941,-50.589160,53.147445,65.522336,-7.359084,53.575431,-26.825037,5.130435
neutral,17,3,14,17.647059,-165.362721,-62.661664,46.036339,56.664718,-9.727219,40.777794,-30.766646,7.235294
