month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,7,1,6,14.285714,-34.625994,17.946180,23.061895,41.008075,-75.634069,0.286781,9.445719,-14.179965,-10.804867,5,2.440951,44.632121,-34.571846,-79.203967,18.295480,1,6,0,0
2020-02,2,1,1,50.000000,1.128394,4.091712,4.364626,8.456338,-7.327944,1.142623,5.503645,-12.831589,-3.663972,1,2.389550,55.663307,-13.842600,-69.505907,16.501596,1,1,0,0
2020-03,5,0,5,0.000000,-39.923393,13.083462,17.998053,31.081514,-71.004907,0.000000,0.000000,-14.200981,-14.200981,5,2.309872,39.175909,-45.638160,-84.814069,18.988864,0,5,0,0
2020-04,3,1,2,33.333333,-4.020020,5.045151,5.981823,11.026974,-15.046995,0.739314,8.715424,-11.881209,-5.015665,2,2.345370,74.467136,-22.050100,-96.517236,17.330502,1,2,0,0
2022-01,1,0,1,0.000000,-7.434711,0.750103,1.028789,1.778892,-9.213603,0.000000,0.000000,-9.213603,-9.213603,1,2.893506,211.515201,-98.656064,-310.171265,19.047762,0,1,0,0
2022-05,4,0,4,0.000000,-30.409153,6.273967,8.637347,14.911314,-45.320466,0.000000,0.000000,-11.330117,-11.330117,4,2.345062,138.724581,-83.302090,-222.026671,18.961393,0,4,0,0
2022-06,1,0,1,0.000000,-7.678265,2.057010,2.831076,4.888086,-12.566351,0.000000,0.000000,-12.566351,-12.566351,1,3.207200,76.233588,-48.799438,-125.033025,18.982109,0,1,0,0
2023-03,9,2,7,22.222222,-8.949686,22.075372,25.889953,47.965325,-56.915011,0.832634,15.994359,-12.700533,-6.323890,4,2.602238,53.863581,-32.048504,-85.912085,17.877614,2,7,0,0
2023-04,13,5,8,38.461538,29.419276,34.709606,38.849514,73.559120,-44.139845,1.490837,13.675243,-14.064507,-3.395373,3,2.573582,46.012456,-4.014559,-50.027015,16.691062,4,7,2,0
2023-05,4,1,3,25.000000,-13.297197,10.840455,13.757013,24.597469,-37.894666,0.426355,6.656071,-14.850245,-9.473666,2,2.092840,31.039015,-24.343007,-55.382022,17.737934,1,3,0,0
2023-06,1,0,1,0.000000,-7.383501,1.786984,2.459687,4.246671,-11.630172,0.000000,0.000000,-11.630172,-11.630172,1,3.078038,82.438401,-51.980241,-134.418642,18.980199,0,1,0,0
